period,index
2018.5.1,7.7073
2018.5.2,7.7155
2018.5.3,7.3276
2018.5.4,6.3768
2018.5.5,5.57
2018.5.6,6.7588
2018.5.7,7.6816
2018.5.8,7.6328
2018.5.9,7.636
2018.5.10,7.5435
2018.5.11,6.6143
2018.5.12,7.375
2018.5.13,7.2626
2018.5.14,7.5502
2018.5.15,7.1791
2018.5.16,7.613
2018.5.17,7.8076
2018.5.18,6.3754
2018.5.19,5.1551
2018.5.20,7.0197
2018.5.21,7.1055
2018.5.22,8.8654
2018.5.23,7.7773
2018.5.24,7.2897
2018.5.25,6.5592
2018.5.26,5.8693
2018.5.27,6.7737
2018.5.28,7.3909
2018.5.29,7.6003
2018.5.30,7.0874
2018.5.31,6.8233
2018.6.1,6.2495
2018.6.2,5.6729
2018.6.3,6.6644
2018.6.4,7.3127
2018.6.5,6.8057
2018.6.6,7.0486
2018.6.7,6.943
2018.6.8,6.435
2018.6.9,5.8797
2018.6.10,7.2906
2018.6.11,8.1128
2018.6.12,6.7768
2018.6.13,6.9407
2018.6.14,7.0712
2018.6.15,6.1822
2018.6.16,5.6391
2018.6.17,7.3651
2018.6.18,7.2703
2018.6.19,6.9005
2018.6.20,6.7547
2018.6.21,6.705
2018.6.22,5.9596
2018.6.23,6.2996
2018.6.24,6.0495
2018.6.25,6.6382
2018.6.26,7.1046
2018.6.27,6.5493
2018.6.28,6.2635
2018.6.29,5.8797
2018.6.30,5.6124
2018.7.1,7.0784
2018.7.2,7.1403
2018.7.3,6.905
2018.7.4,6.4328
2018.7.5,6.4418
2018.7.6,5.7867
2018.7.7,5.1962
2018.7.8,5.9872
2018.7.9,7.3543
2018.7.10,6.8184
2018.7.11,6.9457
2018.7.12,6.0802
2018.7.13,5.5637
2018.7.14,5.0246
2018.7.15,5.8824
2018.7.16,6.556
2018.7.17,6.1682
2018.7.18,6.2048
2018.7.19,6.161
2018.7.20,5.309
2018.7.21,4.8255
2018.7.22,5.4842
2018.7.23,6.1204
2018.7.24,7.5516
2018.7.25,6.2174
2018.7.26,6.0373
2018.7.27,5.4914
2018.7.28,4.7718
2018.7.29,5.426
2018.7.30,6.3253
2018.7.31,6.273
2018.8.1,6.1258
2018.8.2,5.9456
2018.8.3,5.4896
2018.8.4,4.9858
2018.8.5,5.9104
2018.8.6,6.4879
2018.8.7,6.4427
2018.8.8,6.6441
2018.8.9,6.496
2018.8.10,5.7786
2018.8.11,5.2968
2018.8.12,6.1885
2018.8.13,6.9949
2018.8.14,6.1953
2018.8.15,6.3317
2018.8.16,6.6775
2018.8.17,6.6892
2018.8.18,6.0364
2018.8.19,6.4739
2018.8.20,7.18
2018.8.21,7.2292
2018.8.22,7.0419
2018.8.23,6.8017
2018.8.24,6.5542
2018.8.25,6.4558
2018.8.26,7.4712
2018.8.27,7.6784
2018.8.28,7.6956
2018.8.29,7.1204
2018.8.30,7.0093
2018.8.31,6.5244
2018.9.1,5.7623
2018.9.2,6.6987
2018.9.3,8.0726
2018.9.4,8.1746
2018.9.5,7.4482
2018.9.6,7.3872
2018.9.7,6.3389
2018.9.8,5.9231
2018.9.9,6.6843
2018.9.10,7.4152
2018.9.11,7.7227
2018.9.12,7.4464
2018.9.13,7.2297
2018.9.14,6.6491
2018.9.15,6.1086
2018.9.16,7.1236
2018.9.17,7.8071
2018.9.18,6.9579
2018.9.19,6.5055
2018.9.20,6.0928
2018.9.21,5.0652
2018.9.22,4.5045
2018.9.23,4.421
2018.9.24,4.5194
2018.9.25,6.4757
2018.9.26,8.1683
2018.9.27,8.5318
2018.9.28,7.5263
2018.9.29,7.0906
2018.9.30,7.692
2018.10.1,8.2699
2018.10.2,7.6148
2018.10.3,7.3222
2018.10.4,7.6175
2018.10.5,7.4256
2018.10.6,7.3954
2018.10.7,7.6031
2018.10.8,7.832
2018.10.9,8.1656
2018.10.10,8.018
2018.10.11,7.7566
2018.10.12,6.8649
2018.10.13,6.1389
2018.10.14,7.2739
2018.10.15,8.0089
2018.10.16,7.7782
2018.10.17,7.5376
2018.10.18,7.4301
2018.10.19,6.9069
2018.10.20,6.0788
2018.10.21,7.52
2018.10.22,8.3923
2018.10.23,8.1263
2018.10.24,7.7624
2018.10.25,7.2066
2018.10.26,6.971
2018.10.27,6.1894
2018.10.28,8.097
2018.10.29,8.4153
2018.10.30,8.3069
2018.10.31,7.8726
2018.11.1,7.6979
2018.11.2,7.0978
2018.11.3,6.1583
2018.11.4,8.0116
2018.11.5,8.6735
2018.11.6,8.6984
2018.11.7,9.0135
2018.11.8,8.9841
2018.11.9,7.6477
2018.11.10,7.8798
2018.11.11,9.7666
2018.11.12,9.5119
2018.11.13,8.9394
2018.11.14,8.6555
2018.11.15,8.0834
2018.11.16,7.3258
2018.11.17,7.1958
2018.11.18,8.4713
2018.11.19,8.869
2018.11.20,8.5444
2018.11.21,8.4433
2018.11.22,7.841
2018.11.23,6.9926
2018.11.24,6.7872
2018.11.25,7.8311
2018.11.26,8.865
2018.11.27,8.6383
2018.11.28,8.3579
2018.11.29,8.2442
2018.11.30,7.1272
2018.12.1,7.636
2018.12.2,9.1331
2018.12.3,9.5264
2018.12.4,9.1092
2018.12.5,8.9778
2018.12.6,8.4695
2018.12.7,7.757
2018.12.8,7.4337
2018.12.9,9.3417
2018.12.10,9.3295
2018.12.11,9.134
2018.12.12,8.9738
2018.12.13,8.4175
2018.12.14,8.0852
2018.12.15,7.3019
2018.12.16,8.7354
2018.12.17,9.2347
2018.12.18,8.9264
2018.12.19,8.6911
2018.12.20,8.069
2018.12.21,6.8238
2018.12.22,6.5764
2018.12.23,7.9096
2018.12.24,7.5782
2018.12.25,8.0532
2018.12.26,8.9142
2018.12.27,8.0947
2018.12.28,7.6744
2018.12.29,7.4098
2018.12.30,8.5096
2018.12.31,7.6608
2019.1.1,9.255
2019.1.2,10.2321
2019.1.3,9.5837
2019.1.4,11.1675
2019.1.5,11.912
2019.1.6,13.1423
2019.1.7,12.6656
2019.1.8,11.7138
2019.1.9,11.3567
2019.1.10,10.2357
2019.1.11,10.3485
2019.1.12,10.7039
2019.1.13,11.9202
2019.1.14,11.8813
2019.1.15,10.8872
2019.1.16,10.8732
2019.1.17,10.7671
2019.1.18,12.9441
2019.1.19,11.8091
2019.1.20,13.3722
2019.1.21,13.6548
2019.1.22,12.7157
2019.1.23,12.3699
2019.1.24,11.312
2019.1.25,10.6533
2019.1.26,10.563
2019.1.27,11.7193
2019.1.28,12.4714
2019.1.29,11.0222
2019.1.30,9.9634
2019.1.31,9.1363
2019.2.1,8.5439
2019.2.2,8.418
2019.2.3,9.1277
2019.2.4,8.9033
2019.2.5,8.9485
2019.2.6,13.5853
2019.2.7,13.6318
2019.2.8,12.6809
2019.2.9,13.8246
2019.2.10,14.9081
2019.2.11,13.0096
2019.2.12,12.0565
2019.2.13,11.549
2019.2.14,10.6082
2019.2.15,10.5206
2019.2.16,11.5016
2019.2.17,12.5387
2019.2.18,12.6421
2019.2.19,12.4611
2019.2.20,11.1084
2019.2.21,10.3874
2019.2.22,10.3138
2019.2.23,10.5124
2019.2.24,11.401
2019.2.25,11.0127
2019.2.26,9.9241
2019.2.27,10.0433
2019.2.28,8.6672
2019.3.1,10.0587
2019.3.2,10.5061
2019.3.3,11.2569
2019.3.4,10.0244
2019.3.5,9.8293
2019.3.6,10.0316
2019.3.7,9.7905
2019.3.8,9.4081
2019.3.9,9.1097
2019.3.10,10.5183
2019.3.11,10.1494
2019.3.12,9.5115
2019.3.13,9.9756
2019.3.14,9.0374
2019.3.15,8.5751
2019.3.16,8.5327
2019.3.17,10.0239
2019.3.18,10.3413
2019.3.19,9.9454
2019.3.20,9.7124
2019.3.21,10.2488
2019.3.22,8.8004
2019.3.23,8.6555
2019.3.24,10.3436
2019.3.25,10.1467
2019.3.26,9.6325
2019.3.27,9.6365
2019.3.28,8.6875
2019.3.29,8.0089
2019.3.30,8.4536
2019.3.31,9.5706
2019.4.1,10.0465
2019.4.2,10.2343
2019.4.3,9.818
2019.4.4,8.6798
2019.4.5,7.4559
2019.4.6,7.5168
2019.4.7,8.4803
2019.4.8,9.3625
2019.4.9,9.1422
2019.4.10,9.0063
2019.4.11,8.7945
2019.4.12,7.6974
2019.4.13,7.1358
2019.4.14,9.9395
2019.4.15,9.5882
2019.4.16,8.7372
2019.4.17,8.2934
2019.4.18,8.0834
2019.4.19,7.3683
2019.4.20,6.6495
2019.4.21,7.6157
2019.4.22,9.7774
2019.4.23,8.7295
2019.4.24,8.2211
2019.4.25,8.1692
2019.4.26,7.6229
2019.4.27,6.7005
2019.4.28,7.6789
2019.4.29,8.5155
2019.4.30,7.58
2019.5.1,7.7764
2019.5.2,7.4003
2019.5.3,7.2829
2019.5.4,6.3104
2019.5.5,6.445
2019.5.6,8.2013
2019.5.7,8.7033
2019.5.8,8.0943
2019.5.9,7.9195
2019.5.10,6.7728
2019.5.11,6.5204
2019.5.12,7.2694
2019.5.13,8.5182
2019.5.14,7.9322
2019.5.15,8.0807
2019.5.16,7.3809
2019.5.17,6.538
2019.5.18,6.5872
2019.5.19,7.9516
2019.5.20,8.3855
2019.5.21,7.9963
2019.5.22,7.8717
2019.5.23,7.7087
2019.5.24,6.6838
2019.5.25,6.0897
2019.5.26,6.7524
2019.5.27,8.5489
2019.5.28,8.0098
2019.5.29,7.496
2019.5.30,7.0369
2019.5.31,6.394
2019.6.1,6.0743
2019.6.2,7.0847
2019.6.3,8.0505
2019.6.4,7.4581
2019.6.5,7.7114
2019.6.6,7.576
2019.6.7,7.7877
2019.6.8,6.5646
2019.6.9,7.6062
2019.6.10,8.1236
2019.6.11,8.2324
2019.6.12,7.8125
2019.6.13,7.6279
2019.6.14,7.3159
2019.6.15,6.7154
2019.6.16,7.5376
2019.6.17,8.4717
2019.6.18,8.7959
2019.6.19,8.0925
2019.6.20,7.5868
2019.6.21,7.0689
2019.6.22,6.7389
2019.6.23,6.8978
2019.6.24,8.1891
2019.6.25,7.9909
2019.6.26,7.729
2019.6.27,7.8238
2019.6.28,6.6816
2019.6.29,6.8752
2019.6.30,7.4202
2019.7.1,8.1037
2019.7.2,7.9963
2019.7.3,7.4401
2019.7.4,7.4518
2019.7.5,6.3289
2019.7.6,6.0093
2019.7.7,7.6107
2019.7.8,8.041
2019.7.9,7.7534
2019.7.10,7.8017
2019.7.11,7.6017
2019.7.12,6.6035
2019.7.13,6.7398
2019.7.14,7.3466
2019.7.15,7.8189
2019.7.16,8.3489
2019.7.17,8.6938
2019.7.18,8.5394
2019.7.19,7.9173
2019.7.20,7.4098
2019.7.21,8.2803
2019.7.22,8.3814
2019.7.23,7.8654
2019.7.24,7.9177
2019.7.25,7.7584
2019.7.26,7.2396
2019.7.27,6.3217
2019.7.28,8.9142
2019.7.29,7.4396
2019.7.30,7.3768
2019.7.31,7.5353
2019.8.1,7.3155
2019.8.2,6.1253
2019.8.3,5.961
2019.8.4,7.0342
2019.8.5,7.6143
2019.8.6,7.8897
2019.8.7,8.0541
2019.8.8,8.1114
2019.8.9,6.9899
2019.8.10,6.2603
2019.8.11,7.213
2019.8.12,8.3679
2019.8.13,7.9028
2019.8.14,6.8468
2019.8.15,7.8356
2019.8.16,7.5791
2019.8.17,7.529
2019.8.18,8.0992
2019.8.19,8.632
2019.8.20,8.4356
2019.8.21,8.1828
2019.8.22,7.645
2019.8.23,6.9804
2019.8.24,6.6369
2019.8.25,7.8884
2019.8.26,8.5918
2019.8.27,8.4713
2019.8.28,8.5476
2019.8.29,8.4229
2019.8.30,7.296
2019.8.31,6.6712
2019.9.1,8.5263
2019.9.2,11.0231
2019.9.3,10.1896
2019.9.4,9.4063
2019.9.5,8.581
2019.9.6,7.7394
2019.9.7,8.4139
2019.9.8,8.4965
2019.9.9,8.0586
2019.9.10,7.4532
2019.9.11,6.0409
2019.9.12,5.686
2019.9.13,6.2982
2019.9.14,8.2121
2019.9.15,9.8776
2019.9.16,10.7824
2019.9.17,9.8646
2019.9.18,9.8415
2019.9.19,8.9963
2019.9.20,8.1421
2019.9.21,8.2252
2019.9.22,10.028
2019.9.23,9.5837
2019.9.24,8.9625
2019.9.25,10.4343
2019.9.26,9.2537
2019.9.27,8.6356
2019.9.28,8.1796
2019.9.29,9.4722
2019.9.30,9.6469
2019.10.1,10.0194
2019.10.2,9.3237
2019.10.3,8.8722
2019.10.4,8.3349
2019.10.5,7.952
2019.10.6,9.2207
2019.10.7,10.0524
2019.10.8,8.9774
2019.10.9,9.1787
2019.10.10,9.0668
2019.10.11,8.1074
2019.10.12,8.5679
2019.10.13,9.8745
2019.10.14,9.9594
2019.10.15,9.363
2019.10.16,9.2289
2019.10.17,8.5945
2019.10.18,7.7579
2019.10.19,7.4003
2019.10.20,8.9187
2019.10.21,9.628
2019.10.22,8.9544
2019.10.23,8.9783
2019.10.24,8.3923
2019.10.25,7.4265
2019.10.26,7.0585
2019.10.27,8.3566
2019.10.28,9.148
2019.10.29,9.3842
2019.10.30,8.623
2019.10.31,7.7218
2019.11.1,7.6775
2019.11.2,7.4839
2019.11.3,9.1909
2019.11.4,9.6325
2019.11.5,9.246
2019.11.6,9.549
2019.11.7,9.1336
2019.11.8,8.2866
2019.11.9,8.9674
2019.11.10,11.1427
2019.11.11,10.4619
2019.11.12,10.1287
2019.11.13,9.981
2019.11.14,9.2808
2019.11.15,8.6478
2019.11.16,8.1376
2019.11.17,9.9372
2019.11.18,10.1178
2019.11.19,9.7056
2019.11.20,9.3052
2019.11.21,8.5765
2019.11.22,7.8934
2019.11.23,7.4094
2019.11.24,9.4997
2019.11.25,9.6325
2019.11.26,9.3291
2019.11.27,9.0857
2019.11.28,8.8911
2019.11.29,8.0654
2019.11.30,7.8807
2019.12.1,10.437
2019.12.2,9.9571
2019.12.3,9.6591
2019.12.4,9.4433
2019.12.5,9.2374
2019.12.6,8.3579
2019.12.7,7.7268
2019.12.8,9.3977
2019.12.9,9.6641
2019.12.10,9.1666
2019.12.11,9.6311
2019.12.12,8.8112
2019.12.13,8.1209
2019.12.14,7.7277
2019.12.15,9.2469
2019.12.16,9.7079
2019.12.17,9.907
2019.12.18,9.2419
2019.12.19,8.7887
2019.12.20,7.3732
2019.12.21,7.8071
2019.12.22,9.0216
2019.12.23,8.8884
2019.12.24,7.4139
2019.12.25,8.6722
2019.12.26,8.7552
2019.12.27,8.3132
2019.12.28,8.3733
2019.12.29,9.7417
2019.12.30,9.0103
2019.12.31,7.4319
2020.1.1,9.386
2020.1.2,9.8031
2020.1.3,8.8925
2020.1.4,9.7977
2020.1.5,11.4037
2020.1.6,10.5129
2020.1.7,10.195
2020.1.8,9.9476
2020.1.9,9.5187
2020.1.10,8.6821
2020.1.11,8.623
2020.1.12,10.4145
2020.1.13,10.2533
2020.1.14,10.1264
2020.1.15,9.8284
2020.1.16,9.3584
2020.1.17,8.2157
2020.1.18,8.4207
2020.1.19,10.4257
2020.1.20,10.2005
2020.1.21,9.0537
2020.1.22,8.0627
2020.1.23,6.7935
2020.1.24,6.7023
2020.1.25,7.0057
2020.1.26,8.8275
2020.1.27,11.4226
2020.1.28,11.1454
2020.1.29,11.3107
2020.1.30,10.4962
2020.1.31,9.0054
2020.2.1,9.9874
2020.2.2,11.894
2020.2.3,11.0849
2020.2.4,12.4439
2020.2.5,11.1757
2020.2.6,10.5142
2020.2.7,9.6352
2020.2.8,10.586
2020.2.9,12.4656
2020.2.10,11.7387
2020.2.11,11.3409
2020.2.12,11.7351
2020.2.13,10.8542
2020.2.14,9.5079
2020.2.15,9.6763
2020.2.16,11.5296
2020.2.17,12.3518
2020.2.18,11.3508
2020.2.19,10.5928
2020.2.20,9.7797
2020.2.21,9.1345
2020.2.22,10.2018
2020.2.23,11.5098
2020.2.24,10.7368
2020.2.25,11.7229
2020.2.26,11.6682
2020.2.27,11.5703
2020.2.28,11.1052
2020.2.29,29.0072
2020.3.1,25.0783
2020.3.2,19.5517
2020.3.3,17.2852
2020.3.4,17.9638
2020.3.5,17.0026
2020.3.6,15.705
2020.3.7,16.8983
2020.3.8,17.9593
2020.3.9,17.1222
2020.3.10,17.082
2020.3.11,16.2116
2020.3.12,15.1745
2020.3.13,13.4444
2020.3.14,14.2738
2020.3.15,16.282
2020.3.16,15.8635
2020.3.17,14.9302
2020.3.18,14.3885
2020.3.19,13.7099
2020.3.20,12.3342
2020.3.21,12.3288
2020.3.22,14.2959
2020.3.23,15.3325
2020.3.24,14.4309
2020.3.25,14.2264
2020.3.26,13.6074
2020.3.27,12.5012
2020.3.28,12.9225
2020.3.29,15.4838
2020.3.30,14.9871
2020.3.31,13.8706
2020.4.1,14.2228
2020.4.2,14.0995
2020.4.3,12.6055
2020.4.4,13.276
2020.4.5,15.416
2020.4.6,15.7565
2020.4.7,14.4602
2020.4.8,14.0142
2020.4.9,13.7175
2020.4.10,12.676
2020.4.11,12.9645
2020.4.12,16.445
2020.4.13,14.6192
2020.4.14,13.4078
2020.4.15,13.6458
2020.4.16,12.9911
2020.4.17,12.9103
2020.4.18,12.6353
2020.4.19,16.6965
2020.4.20,15.5271
2020.4.21,15.2959
2020.4.22,15.6567
2020.4.23,15.091
2020.4.24,14.0264
2020.4.25,23.0019
2020.4.26,24.2115
2020.4.27,20.0032
2020.4.28,16.3371
2020.4.29,13.4611
2020.4.30,14.4241
2020.5.1,14.4869
2020.5.2,13.9893
2020.5.3,15.803
2020.5.4,14.4557
2020.5.5,16.0395
2020.5.6,14.6431
2020.5.7,13.913
2020.5.8,11.9409
2020.5.9,14.2029
2020.5.10,16.1339
2020.5.11,14.6259
2020.5.12,14.3144
2020.5.13,13.5577
2020.5.14,12.9726
2020.5.15,13.3058
2020.5.16,12.7595
2020.5.17,14.7176
2020.5.18,14.5722
2020.5.19,14.4016
2020.5.20,13.0435
2020.5.21,12.1807
2020.5.22,11.0172
2020.5.23,10.8199
2020.5.24,12.6146
2020.5.25,12.6421
2020.5.26,11.8222
2020.5.27,11.5644
2020.5.28,10.5373
2020.5.29,9.7774
2020.5.30,9.8907
2020.5.31,12.0407
2020.6.1,11.9969
2020.6.2,12.0023
2020.6.3,11.1666
2020.6.4,10.3178
2020.6.5,9.4194
2020.6.6,9.3458
2020.6.7,11.1833
2020.6.8,11.0795
2020.6.9,10.2989
2020.6.10,10.1549
2020.6.11,10.3323
2020.6.12,9.4284
2020.6.13,9.5729
2020.6.14,11.9554
2020.6.15,11.5233
2020.6.16,11.3454
2020.6.17,10.3038
2020.6.18,10.9323
2020.6.19,9.6519
2020.6.20,9.2347
2020.6.21,10.8203
2020.6.22,10.4835
2020.6.23,10.1214
2020.6.24,10.8966
2020.6.25,10.5616
2020.6.26,9.0636
2020.6.27,9.0455
2020.6.28,10.3896
2020.6.29,10.8163
2020.6.30,10.6799
2020.7.1,10.2993
2020.7.2,9.9404
2020.7.3,8.9765
2020.7.4,8.5927
2020.7.5,9.8316
2020.7.6,10.2393
2020.7.7,10.0591
2020.7.8,9.5941
2020.7.9,9.0839
2020.7.10,8.4771
2020.7.11,8.1512
2020.7.12,11.9482
2020.7.13,12.145
2020.7.14,12.3789
2020.7.15,10.8163
2020.7.16,10.0348
2020.7.17,9.2338
2020.7.18,9.1593
2020.7.19,10.9775
2020.7.20,11.1237
2020.7.21,10.1982
2020.7.22,10.6533
2020.7.23,10.6565
2020.7.24,10.3553
2020.7.25,10.6167
2020.7.26,11.1937
2020.7.27,12.0741
2020.7.28,11.7545
2020.7.29,11.1003
2020.7.30,10.042
2020.7.31,8.7548
2020.8.1,9.1051
2020.8.2,11.6064
2020.8.3,10.6542
2020.8.4,10.3309
2020.8.5,10.0519
2020.8.6,10.0117
2020.8.7,9.0198
2020.8.8,9.06
2020.8.9,11.4971
2020.8.10,10.7215
2020.8.11,10.1684
2020.8.12,9.7101
2020.8.13,8.1769
2020.8.14,7.5416
2020.8.15,7.6202
2020.8.16,8.7516
2020.8.17,9.6731
2020.8.18,9.4627
2020.8.19,9.4817
2020.8.20,9.8894
2020.8.21,9.9368
2020.8.22,10.5883
2020.8.23,12.1843
2020.8.24,11.9834
2020.8.25,11.8186
2020.8.26,11.9789
2020.8.27,13.3943
2020.8.28,12.3662
2020.8.29,13.2001
2020.8.30,14.937
2020.8.31,13.5049
2020.9.1,13.6521
2020.9.2,13.9221
2020.9.3,13.1947
2020.9.4,13.2354
2020.9.5,13.9496
2020.9.6,17.6843
2020.9.7,17.9525
2020.9.8,16.5127
2020.9.9,13.9799
2020.9.10,21.2551
2020.9.11,15.6603
2020.9.12,16.2752
2020.9.13,18.0839
2020.9.14,18.0247
2020.9.15,17.2288
2020.9.16,18.3859
2020.9.17,16.9994
2020.9.18,14.9113
2020.9.19,14.2995
2020.9.20,16.6138
2020.9.21,16.8712
2020.9.22,16.8224
2020.9.23,16.0192
2020.9.24,15.2458
2020.9.25,13.1049
2020.9.26,13.3365
2020.9.27,14.7605
2020.9.28,13.1505
2020.9.29,10.8479
2020.9.30,10.6045
2020.10.1,12.3775
2020.10.2,14.6056
2020.10.3,17.459
2020.10.4,20.661
2020.10.5,19.2316
2020.10.6,18.8893
2020.10.7,16.4039
2020.10.8,14.146
2020.10.9,14.597
2020.10.10,15.8219
2020.10.11,16.5317
2020.10.12,17.133
2020.10.13,16.0206
2020.10.14,15.4941
2020.10.15,14.5551
2020.10.16,13.8187
2020.10.17,13.0949
2020.10.18,15.2354
2020.10.19,15.8639
2020.10.20,16.5764
2020.10.21,15.7411
2020.10.22,14.7812
2020.10.23,13.3031
2020.10.24,12.778
2020.10.25,14.9916
2020.10.26,15.4174
2020.10.27,14.9664
2020.10.28,15.3122
2020.10.29,14.5153
2020.10.30,12.8796
2020.10.31,12.5152
2020.11.1,16.3443
2020.11.2,15.7361
2020.11.3,15.3379
2020.11.4,14.7334
2020.11.5,14.611
2020.11.6,13.3834
2020.11.7,12.8927
2020.11.8,15.5944
2020.11.9,15.8978
2020.11.10,15.803
2020.11.11,14.7957
2020.11.12,14.09
2020.11.13,11.9766
2020.11.14,10.64797306
2020.11.15,11.2682476
2020.11.16,11.49031925
2020.11.17,11.33860016
2020.11.18,11.31002045
2020.11.19,11.43498707
2020.11.20,11.70608139
2020.11.21,12.18978214
2020.11.22,12.52991486
2020.11.23,13.44095039
2020.11.24,13.11905289
2020.11.25,12.29247093
2020.11.26,12.22403431
2020.11.27,12.43950844
2020.11.28,12.83249283
2020.11.29,12.59391594
2020.11.30,12.74643803
2020.12.1,12.93268394
2020.12.2,13.5179615
2020.12.3,13.37287903
2020.12.4,12.81263161
2020.12.5,12.73416138
2020.12.6,12.81193542
2020.12.7,13.25431347
2020.12.8,14.11130142
2020.12.9,13.97168159
2020.12.10,13.61932564
2020.12.11,13.42476559
2020.12.12,13.36668968
