period,index
2018.4.12,4.7754
2018.4.13,4.4205
2018.4.14,4.0733
2018.4.15,4.8296
2018.4.16,5.2797
2018.4.17,5.4052
2018.4.18,5.1537
2018.4.19,5.0643
2018.4.20,5.193
2018.4.21,5.5759
2018.4.22,6.5944
2018.4.23,5.9109
2018.4.24,5.2264
2018.4.25,4.6499
2018.4.26,4.6806
2018.4.27,4.0476
2018.4.28,4.663
2018.4.29,5.3691
2018.4.30,5.7542
2018.5.1,6.608
2018.5.2,6.5606
2018.5.3,5.0282
2018.5.4,4.5383
2018.5.5,4.0047
2018.5.6,5.067
2018.5.7,6.3145
2018.5.8,5.6043
2018.5.9,5.1244
2018.5.10,5.1763
2018.5.11,5.1944
2018.5.12,4.6232
2018.5.13,5.1307
2018.5.14,5.8784
2018.5.15,7.301
2018.5.16,6.4183
2018.5.17,6.3204
2018.5.18,4.8467
2018.5.19,4.3781
2018.5.20,5.2896
2018.5.21,5.5253
2018.5.22,6.2513
2018.5.23,5.7176
2018.5.24,5.6865
2018.5.25,5.1966
2018.5.26,5.1727
2018.5.27,6.3574
2018.5.28,7.4717
2018.5.29,7.1868
2018.5.30,6.7267
2018.5.31,6.7276
2018.6.1,6.4635
2018.6.2,6.4983
2018.6.3,7.7299
2018.6.4,8.3782
2018.6.5,6.9285
2018.6.6,7.1132
2018.6.7,7.5665
2018.6.8,6.1362
2018.6.9,5.9411
2018.6.10,6.4233
2018.6.11,6.2016
2018.6.12,6.0079
2018.6.13,6.0888
2018.6.14,6.394
2018.6.15,5.6346
2018.6.16,5.053
2018.6.17,5.6585
2018.6.18,6.826
2018.6.19,6.4852
2018.6.20,6.315
2018.6.21,6.38
2018.6.22,6.3375
2018.6.23,5.3014
2018.6.24,6.5222
2018.6.25,8.1706
2018.6.26,6.8522
2018.6.27,5.9204
2018.6.28,5.0792
2018.6.29,4.7989
2018.6.30,5.0458
2018.7.1,5.5574
2018.7.2,5.4987
2018.7.3,6.3669
2018.7.4,7.0048
2018.7.5,6.1502
2018.7.6,4.7952
2018.7.7,4.5808
2018.7.8,5.2413
2018.7.9,5.2616
2018.7.10,5.1591
2018.7.11,5.845
2018.7.12,6.2739
2018.7.13,6.3578
2018.7.14,5.975
2018.7.15,7.3362
2018.7.16,9.1056
2018.7.17,8.5403
2018.7.18,8.6184
2018.7.19,7.9561
2018.7.20,7.0409
2018.7.21,6.5208
2018.7.22,8.1155
2018.7.23,10.0975
2018.7.24,9.1778
2018.7.25,8.2013
2018.7.26,7.4477
2018.7.27,6.2531
2018.7.28,5.4449
2018.7.29,6.2707
2018.7.30,6.5588
2018.7.31,5.97
2018.8.1,6.9683
2018.8.2,6.5755
2018.8.3,5.9231
2018.8.4,5.3086
2018.8.5,5.7091
2018.8.6,6.3836
2018.8.7,5.8413
2018.8.8,5.8716
2018.8.9,5.5221
2018.8.10,4.6634
2018.8.11,4.3501
2018.8.12,4.9822
2018.8.13,5.0955
2018.8.14,4.8047
2018.8.15,5.2589
2018.8.16,4.7731
2018.8.17,3.7645
2018.8.18,3.5302
2018.8.19,3.8449
2018.8.20,4.2169
2018.8.21,4.0566
2018.8.22,4.0864
2018.8.23,4.0489
2018.8.24,3.5798
2018.8.25,3.5523
2018.8.26,4.0101
2018.8.27,3.774
2018.8.28,3.7496
2018.8.29,3.927
2018.8.30,3.6932
2018.8.31,3.3654
2018.9.1,3.2489
2018.9.2,3.9017
2018.9.3,4.1478
2018.9.4,4.0173
2018.9.5,4.0006
2018.9.6,3.941
2018.9.7,3.4728
2018.9.8,3.3306
2018.9.9,3.9103
2018.9.10,3.8936
2018.9.11,4.0119
2018.9.12,3.9045
2018.9.13,3.7528
2018.9.14,3.3965
2018.9.15,3.4327
2018.9.16,3.9117
2018.9.17,3.7085
2018.9.18,3.7889
2018.9.19,3.5758
2018.9.20,3.6683
2018.9.21,3.0475
2018.9.22,2.9451
2018.9.23,3.0227
2018.9.24,2.8091
2018.9.25,3.2268
2018.9.26,4.2422
2018.9.27,4.3234
2018.9.28,4.1302
2018.9.29,4.0047
2018.9.30,4.3839
2018.10.1,4.4151
2018.10.2,3.9347
2018.10.3,4.1568
2018.10.4,4.09
2018.10.5,3.7568
2018.10.6,3.5573
2018.10.7,4.1474
2018.10.8,4.1492
2018.10.9,4.5672
2018.10.10,4.9971
2018.10.11,5.1745
2018.10.12,4.6724
2018.10.13,4.2142
2018.10.14,5.0643
2018.10.15,4.8436
2018.10.16,4.9348
2018.10.17,4.7907
2018.10.18,5.0016
2018.10.19,4.5216
2018.10.20,3.8796
2018.10.21,4.369
2018.10.22,5.1411
2018.10.23,5.0616
2018.10.24,4.6702
2018.10.25,4.3415
2018.10.26,4.1307
2018.10.27,3.7058
2018.10.28,4.8914
2018.10.29,5.9912
2018.10.30,6.0341
2018.10.31,5.3989
2018.11.1,4.9993
2018.11.2,4.0891
2018.11.3,3.7871
2018.11.4,4.7275
2018.11.5,4.6341
2018.11.6,4.4715
2018.11.7,4.6873
2018.11.8,4.3429
2018.11.9,3.765
2018.11.10,3.3812
2018.11.11,4.2688
2018.11.12,4.369
2018.11.13,4.3234
2018.11.14,4.4481
2018.11.15,3.9686
2018.11.16,3.8729
2018.11.17,3.6625
2018.11.18,4.2566
2018.11.19,4.7031
2018.11.20,4.6657
2018.11.21,4.5546
2018.11.22,4.8892
2018.11.23,4.5966
2018.11.24,4.0417
2018.11.25,4.4065
2018.11.26,4.5564
2018.11.27,4.6806
2018.11.28,4.9867
2018.11.29,4.5925
2018.11.30,4.3189
2018.12.1,4.1108
2018.12.2,4.0652
2018.12.3,4.9691
2018.12.4,4.4223
2018.12.5,4.3857
2018.12.6,4.0377
2018.12.7,4.3063
2018.12.8,4.2833
2018.12.9,5.188
2018.12.10,5.2115
2018.12.11,5.1406
2018.12.12,4.4724
2018.12.13,4.2404
2018.12.14,4.4643
2018.12.15,3.5094
2018.12.16,4.2507
2018.12.17,4.1772
2018.12.18,4.0923
2018.12.19,3.4954
2018.12.20,3.5243
2018.12.21,2.8733
2018.12.22,2.6872
2018.12.23,3.3288
2018.12.24,2.9906
2018.12.25,3.4638
2018.12.26,3.4299
2018.12.27,3.5518
2018.12.28,3.4096
2018.12.29,3.1591
2018.12.30,3.6972
2018.12.31,3.1514
2019.1.1,3.5889
2019.1.2,3.839
2019.1.3,3.2503
2019.1.4,3.2922
2019.1.5,3.4295
2019.1.6,3.6643
2019.1.7,3.7275
2019.1.8,3.5397
2019.1.9,3.6963
2019.1.10,3.4051
2019.1.11,2.8155
2019.1.12,2.7933
2019.1.13,2.9618
2019.1.14,3.0647
2019.1.15,2.9654
2019.1.16,2.9487
2019.1.17,2.9152
2019.1.18,2.8814
2019.1.19,2.8566
2019.1.20,3.1965
2019.1.21,3.3126
2019.1.22,3.0218
2019.1.23,3.1116
2019.1.24,3.0141
2019.1.25,2.713
2019.1.26,2.9423
2019.1.27,3.4968
2019.1.28,3.3189
2019.1.29,3.3071
2019.1.30,2.7834
2019.1.31,2.5464
2019.2.1,2.2561
2019.2.2,2.4236
2019.2.3,2.3762
2019.2.4,2.2457
2019.2.5,2.4218
2019.2.6,3.0439
2019.2.7,3.2042
2019.2.8,3.1089
2019.2.9,3.0421
2019.2.10,3.5568
2019.2.11,3.2733
2019.2.12,3.0006
2019.2.13,2.9071
2019.2.14,2.8448
2019.2.15,2.7757
2019.2.16,2.6146
2019.2.17,3.1681
2019.2.18,3.0502
2019.2.19,3.1785
2019.2.20,3.2688
2019.2.21,3.1952
2019.2.22,2.8588
2019.2.23,2.8286
2019.2.24,3.3333
2019.2.25,3.4737
2019.2.26,3.1839
2019.2.27,3.1473
2019.2.28,2.755
2019.3.1,2.9193
2019.3.2,3.1098
2019.3.3,3.55
2019.3.4,3.2426
2019.3.5,3.2832
2019.3.6,3.0457
2019.3.7,3.0155
2019.3.8,2.9297
2019.3.9,2.9839
2019.3.10,3.5211
2019.3.11,3.3582
2019.3.12,3.1338
2019.3.13,3.1717
2019.3.14,2.8845
2019.3.15,2.8335
2019.3.16,2.7852
2019.3.17,3.322
2019.3.18,3.4214
2019.3.19,3.3356
2019.3.20,3.1708
2019.3.21,3.1306
2019.3.22,2.8304
2019.3.23,2.7676
2019.3.24,3.2525
2019.3.25,3.3676
2019.3.26,3.3139
2019.3.27,3.3396
2019.3.28,3.2205
2019.3.29,2.7897
2019.3.30,2.8186
2019.3.31,3.6403
2019.4.1,3.5844
2019.4.2,3.2801
2019.4.3,3.2331
2019.4.4,3.1798
2019.4.5,2.8715
2019.4.6,2.6565
2019.4.7,3.9144
2019.4.8,3.8778
2019.4.9,3.3428
2019.4.10,3.0597
2019.4.11,3.2399
2019.4.12,3.1568
2019.4.13,2.9834
2019.4.14,3.6986
2019.4.15,3.5017
2019.4.16,3.96
2019.4.17,4.7754
2019.4.18,3.9406
2019.4.19,3.5397
2019.4.20,3.5925
2019.4.21,4.0219
2019.4.22,5.7172
2019.4.23,5.4156
2019.4.24,4.9785
2019.4.25,4.0869
2019.4.26,3.6295
2019.4.27,3.2751
2019.4.28,3.6313
2019.4.29,4.0246
2019.4.30,3.6241
2019.5.1,4.8508
2019.5.2,4.467
2019.5.3,4.3668
2019.5.4,4.4354
2019.5.5,5.0201
2019.5.6,6.8504
2019.5.7,5.5714
2019.5.8,4.7673
2019.5.9,5.3623
2019.5.10,4.9411
2019.5.11,5.3673
2019.5.12,6.119
2019.5.13,6.4301
2019.5.14,7.8974
2019.5.15,8.6442
2019.5.16,9.9616
2019.5.17,7.7168
2019.5.18,6.7096
2019.5.19,7.2346
2019.5.20,7.6202
2019.5.21,6.8635
2019.5.22,7.5204
2019.5.23,7.9046
2019.5.24,8.8613
2019.5.25,7.4428
2019.5.26,9.237
2019.5.27,8.5191
2019.5.28,7.5082
2019.5.29,7.8843
2019.5.30,6.9985
2019.5.31,5.77
2019.6.1,5.3655
2019.6.2,6.7556
2019.6.3,8.7096
2019.6.4,9.465
2019.6.5,8.0789
2019.6.6,7.6324
2019.6.7,6.9222
2019.6.8,6.1109
2019.6.9,6.7078
2019.6.10,6.8175
2019.6.11,6.659
2019.6.12,6.4463
2019.6.13,6.6247
2019.6.14,5.4648
2019.6.15,5.3054
2019.6.16,6.0554
2019.6.17,7.497
2019.6.18,6.5858
2019.6.19,6.1596
2019.6.20,6.6324
2019.6.21,5.8549
2019.6.22,5.7533
2019.6.23,6.6161
2019.6.24,7.5322
2019.6.25,8.0482
2019.6.26,7.2468
2019.6.27,6.9078
2019.6.28,6.3628
2019.6.29,5.1393
2019.6.30,6.6951
2019.7.1,6.4942
2019.7.2,6.5687
2019.7.3,6.4829
2019.7.4,7.0789
2019.7.5,6.3655
2019.7.6,6.6608
2019.7.7,7.7624
2019.7.8,7.576
2019.7.9,6.8324
2019.7.10,6.2382
2019.7.11,6.0219
2019.7.12,5.8219
2019.7.13,5.4774
2019.7.14,6.4657
2019.7.15,6.5389
2019.7.16,5.7203
2019.7.17,6.1366
2019.7.18,6.0188
2019.7.19,5.6012
2019.7.20,5.2034
2019.7.21,5.989
2019.7.22,6.5565
2019.7.23,7.5195
2019.7.24,7.0477
2019.7.25,6.1276
2019.7.26,5.4269
2019.7.27,5.1095
2019.7.28,5.9073
2019.7.29,6.6165
2019.7.30,6.4594
2019.7.31,6.1222
2019.8.1,6.5425
2019.8.2,6.0269
2019.8.3,5.5434
2019.8.4,6.2535
2019.8.5,7.3909
2019.8.6,6.8766
2019.8.7,6.0842
2019.8.8,5.0625
2019.8.9,4.4986
2019.8.10,4.8986
2019.8.11,5.0553
2019.8.12,5.2571
2019.8.13,4.9849
2019.8.14,4.2995
2019.8.15,4.5379
2019.8.16,3.7794
2019.8.17,3.8647
2019.8.18,4.0598
2019.8.19,4.3465
2019.8.20,4.3505
2019.8.21,4.304
2019.8.22,3.9794
2019.8.23,3.6038
2019.8.24,3.3839
2019.8.25,4.0968
2019.8.26,4.225
2019.8.27,4.4169
2019.8.28,4.2381
2019.8.29,3.9004
2019.8.30,3.9058
2019.8.31,3.3925
2019.9.1,4.0426
2019.9.2,4.4688
2019.9.3,4.4372
2019.9.4,4.5
2019.9.5,4.3568
2019.9.6,3.7392
2019.9.7,3.9582
2019.9.8,4.1302
2019.9.9,4.0842
2019.9.10,3.4814
2019.9.11,3.099
2019.9.12,3.3347
2019.9.13,3.3202
2019.9.14,3.5654
2019.9.15,4.4047
2019.9.16,4.6566
2019.9.17,4.416
2019.9.18,4.2146
2019.9.19,3.955
2019.9.20,3.751
2019.9.21,3.8394
2019.9.22,4.7081
2019.9.23,4.3392
2019.9.24,4.3871
2019.9.25,4.2413
2019.9.26,4.0155
2019.9.27,3.7166
2019.9.28,3.5324
2019.9.29,4.1469
2019.9.30,4.4435
2019.10.1,4.1167
2019.10.2,3.9194
2019.10.3,4.0503
2019.10.4,4.1013
2019.10.5,4.1153
2019.10.6,4.2851
2019.10.7,4.635
2019.10.8,3.9744
2019.10.9,4.6946
2019.10.10,4.7519
2019.10.11,4.0747
2019.10.12,3.9284
2019.10.13,4.4467
2019.10.14,4.7713
2019.10.15,4.8706
2019.10.16,4.7004
2019.10.17,4.2842
2019.10.18,4.2458
2019.10.19,3.6435
2019.10.20,4.3523
2019.10.21,4.7826
2019.10.22,4.5659
2019.10.23,4.5
2019.10.24,4.2011
2019.10.25,3.9239
2019.10.26,3.8133
2019.10.27,4.8842
2019.10.28,5.5054
2019.10.29,5.1185
2019.10.30,4.6508
2019.10.31,4.3162
2019.11.1,4.0688
2019.11.2,4.086
2019.11.3,4.9542
2019.11.4,5.3876
2019.11.5,5.5519
2019.11.6,5.3185
2019.11.7,4.8693
2019.11.8,4.6589
2019.11.9,4.3573
2019.11.10,5.0449
2019.11.11,5.1614
2019.11.12,5.2093
2019.11.13,5.5127
2019.11.14,5.3388
2019.11.15,5.1217
2019.11.16,4.2354
2019.11.17,5.3628
2019.11.18,6.2725
2019.11.19,5.8395
2019.11.20,5.523
2019.11.21,5.1628
2019.11.22,4.3374
2019.11.23,3.7212
2019.11.24,4.5627
2019.11.25,4.9682
2019.11.26,5.1777
2019.11.27,4.5519
2019.11.28,4.3605
2019.11.29,3.9176
2019.11.30,3.7473
2019.12.1,4.9564
2019.12.2,4.9533
2019.12.3,4.9916
2019.12.4,4.5122
2019.12.5,4.6575
2019.12.6,4.714
2019.12.7,4.2052
2019.12.8,4.6747
2019.12.9,5.0436
2019.12.10,4.7311
2019.12.11,4.3013
2019.12.12,4.3135
2019.12.13,3.9162
2019.12.14,3.7415
2019.12.15,4.3821
2019.12.16,4.0905
2019.12.17,4.1293
2019.12.18,4.0535
2019.12.19,3.7054
2019.12.20,3.4128
2019.12.21,3.2661
2019.12.22,3.6354
2019.12.23,4.0029
2019.12.24,3.2159
2019.12.25,3.6083
2019.12.26,3.909
2019.12.27,3.3862
2019.12.28,3.429
2019.12.29,3.8715
2019.12.30,3.5762
2019.12.31,3.2033
2020.1.1,3.8602
2020.1.2,3.9058
2020.1.3,3.5546
2020.1.4,3.546
2020.1.5,4.1365
2020.1.6,4.0512
2020.1.7,3.7889
2020.1.8,3.4543
2020.1.9,3.5934
2020.1.10,3.1482
2020.1.11,3.3266
2020.1.12,3.7279
2020.1.13,3.6512
2020.1.14,3.718
2020.1.15,3.653
2020.1.16,3.5591
2020.1.17,3.2317
2020.1.18,3.4498
2020.1.19,3.792
2020.1.20,3.6616
2020.1.21,3.1685
2020.1.22,3.2065
2020.1.23,2.7613
2020.1.24,2.9324
2020.1.25,2.5635
2020.1.26,3.1843
2020.1.27,3.7284
2020.1.28,3.7085
2020.1.29,3.7184
2020.1.30,3.6602
2020.1.31,3.1983
2020.2.1,3.3676
2020.2.2,4.0814
2020.2.3,3.5496
2020.2.4,4.0833
2020.2.5,3.7406
2020.2.6,3.5193
2020.2.7,3.2931
2020.2.8,3.4029
2020.2.9,4.0485
2020.2.10,3.6896
2020.2.11,3.9343
2020.2.12,3.9284
2020.2.13,3.5699
2020.2.14,3.3401
2020.2.15,3.383
2020.2.16,3.9492
2020.2.17,3.9604
2020.2.18,3.5708
2020.2.19,3.5862
2020.2.20,3.2665
2020.2.21,2.9518
2020.2.22,3.1256
2020.2.23,3.6643
2020.2.24,3.257
2020.2.25,3.397
2020.2.26,3.3193
2020.2.27,3.3302
2020.2.28,3.0367
2020.2.29,3.215
2020.3.1,3.7324
2020.3.2,3.6173
2020.3.3,3.8255
2020.3.4,4.0909
2020.3.5,4.0291
2020.3.6,3.4719
2020.3.7,3.8647
2020.3.8,4.3559
2020.3.9,4.2995
2020.3.10,4.4178
2020.3.11,3.9767
2020.3.12,3.965
2020.3.13,3.876
2020.3.14,3.9067
2020.3.15,4.5162
2020.3.16,4.2679
2020.3.17,4.449
2020.3.18,4.6887
2020.3.19,4.3794
2020.3.20,4.0377
2020.3.21,4.3659
2020.3.22,5.3063
2020.3.23,5.0756
2020.3.24,4.7009
2020.3.25,4.8386
2020.3.26,5.1989
2020.3.27,4.6873
2020.3.28,4.9519
2020.3.29,5.6716
2020.3.30,5.4531
2020.3.31,5.3059
2020.4.1,5.6969
2020.4.2,5.4567
2020.4.3,4.9388
2020.4.4,5.4314
2020.4.5,6.087
2020.4.6,6.301
2020.4.7,6.0558
2020.4.8,5.9732
2020.4.9,5.5524
2020.4.10,5.0928
2020.4.11,5.4197
2020.4.12,6.4098
2020.4.13,5.7939
2020.4.14,5.5167
2020.4.15,6.3524
2020.4.16,6.2626
2020.4.17,6.0088
2020.4.18,5.6043
2020.4.19,7.3755
2020.4.20,6.2093
2020.4.21,6.0698
2020.4.22,6.0125
2020.4.23,5.6878
2020.4.24,5.4987
2020.4.25,5.8219
2020.4.26,7.0753
2020.4.27,6.7226
2020.4.28,6.4545
2020.4.29,6.0075
2020.4.30,6.3299
2020.5.1,7.4216
2020.5.2,7.3728
2020.5.3,8.3345
2020.5.4,9.0735
2020.5.5,8.8428
2020.5.6,9.0641
2020.5.7,8.3995
2020.5.8,8.1904
2020.5.9,7.6387
2020.5.10,8.0857
2020.5.11,8.5358
2020.5.12,8.6889
2020.5.13,8.4446
2020.5.14,8.8365
2020.5.15,7.8315
2020.5.16,6.8942
2020.5.17,8.7652
2020.5.18,9.7986
2020.5.19,8.3038
2020.5.20,7.9584
2020.5.21,8.6085
2020.5.22,7.2473
2020.5.23,7.7751
2020.5.24,8.9449
2020.5.25,8.7232
2020.5.26,8.7038
2020.5.27,8.6374
2020.5.28,8.3358
2020.5.29,8.0302
2020.5.30,8.2857
2020.5.31,9.8632
2020.6.1,9.6632
2020.6.2,9.4605
2020.6.3,10.2899
2020.6.4,11.228
2020.6.5,9.7399
2020.6.6,9.4302
2020.6.7,10.9215
2020.6.8,13.4977
2020.6.9,14.7036
2020.6.10,14.1419
2020.6.11,13.3694
2020.6.12,10.4109
2020.6.13,10.368
2020.6.14,11.042
2020.6.15,11.4357
2020.6.16,12.0303
2020.6.17,10.3255
2020.6.18,8.3814
2020.6.19,7.7854
2020.6.20,7.8776
2020.6.21,9.8989
2020.6.22,11.7599
2020.6.23,10.4334
2020.6.24,9.446
2020.6.25,8.0216
2020.6.26,7.4441
2020.6.27,7.4324
2020.6.28,9.2465
2020.6.29,8.8632
2020.6.30,7.8843
2020.7.1,7.0423
2020.7.2,7.0613
2020.7.3,6.273
2020.7.4,5.6806
2020.7.5,7.1177
2020.7.6,7.4649
2020.7.7,6.9552
2020.7.8,7.3389
2020.7.9,7.3633
2020.7.10,6.0829
2020.7.11,6.4161
2020.7.12,7.0355
2020.7.13,6.9299
2020.7.14,6.6491
2020.7.15,6.1732
2020.7.16,5.7253
2020.7.17,5.7894
2020.7.18,5.8332
2020.7.19,6.6811
2020.7.20,6.7515
2020.7.21,6.7398
2020.7.22,6.2603
2020.7.23,5.8463
2020.7.24,4.8129
2020.7.25,4.9664
2020.7.26,5.7474
2020.7.27,6.0824
2020.7.28,6.0748
2020.7.29,5.7018
2020.7.30,5.4919
2020.7.31,5.3244
2020.8.1,5.5524
2020.8.2,5.8215
2020.8.3,5.6666
2020.8.4,5.7926
2020.8.5,5.7267
2020.8.6,5.1731
2020.8.7,4.6909
2020.8.8,4.6291
2020.8.9,5.1185
2020.8.10,5.0991
2020.8.11,4.9795
2020.8.12,5.2038
2020.8.13,4.8571
2020.8.14,4.4146
2020.8.15,4.4882
2020.8.16,5.2169
2020.8.17,6.1213
2020.8.18,5.7799
2020.8.19,6.2025
2020.8.20,5.8815
2020.8.21,5.077
2020.8.22,4.8688
2020.8.23,5.1005
2020.8.24,5.2454
2020.8.25,5.3682
2020.8.26,5.3375
2020.8.27,5.0603
2020.8.28,4.5821
2020.8.29,4.7072
2020.8.30,4.9767
2020.8.31,4.8264
2020.9.1,4.7009
2020.9.2,4.6806
2020.9.3,4.4155
2020.9.4,4.2024
2020.9.5,4.4928
2020.9.6,5.4282
2020.9.7,5.0711
2020.9.8,4.7605
2020.9.9,3.5234
2020.9.10,5.7208
2020.9.11,4.4778
2020.9.12,4.5501
2020.9.13,5.2264
2020.9.14,4.8973
2020.9.15,4.8657
2020.9.16,5.0842
2020.9.17,4.7916
2020.9.18,4.1004
2020.9.19,4.4354
2020.9.20,4.9655
2020.9.21,4.909
2020.9.22,4.8964
2020.9.23,4.9135
2020.9.24,4.4787
2020.9.25,3.9505
2020.9.26,4.2187
2020.9.27,4.7632
2020.9.28,4.4598
2020.9.29,3.6864
2020.9.30,3.8133
2020.10.1,3.5993
2020.10.2,4.4571
2020.10.3,4.5763
2020.10.4,5.6657
2020.10.5,5.6969
2020.10.6,5.7393
2020.10.7,5.2151
2020.10.8,4.7122
2020.10.9,4.9627
2020.10.10,4.9393
2020.10.11,5.5921
2020.10.12,5.5325
2020.10.13,5.6386
2020.10.14,5.5497
2020.10.15,5.756
2020.10.16,5.2612
2020.10.17,4.9469
2020.10.18,5.8892
2020.10.19,5.8824
2020.10.20,5.4657
2020.10.21,5.5795
2020.10.22,5.3732
2020.10.23,5.1321
2020.10.24,5.2508
2020.10.25,5.7483
2020.10.26,5.8833
2020.10.27,5.7289
2020.10.28,5.1442
2020.10.29,5.221
2020.10.30,5.1194
2020.10.31,5.1257
2020.11.1,6.3922
2020.11.2,6.0504
2020.11.3,6.6495
2020.11.4,6.5475
2020.11.5,5.9474
2020.11.6,4.8454
2020.11.7,4.7505
2020.11.8,5.738
2020.11.9,6.3556
2020.11.10,5.9222
2020.11.11,5.9041
2020.11.12,5.5908
2020.11.13,5.0147
2020.11.14,5.018451691
2020.11.15,5.42172575
2020.11.16,5.843624592
2020.11.17,6.094246864
2020.11.18,6.252123833
2020.11.19,6.544653416
2020.11.20,7.036207199
2020.11.21,7.492540359
2020.11.22,8.073986053
2020.11.23,7.686944008
2020.11.24,7.352157116
2020.11.25,7.178713799
2020.11.26,7.30214119
2020.11.27,7.401278496
2020.11.28,7.577754021
2020.11.29,7.61552906
2020.11.30,7.460822105
2020.12.1,7.579337597
2020.12.2,7.850540161
2020.12.3,8.095388412
2020.12.4,8.030417442
2020.12.5,7.535991669
2020.12.6,7.026724815
2020.12.7,6.876401424
2020.12.8,6.848324299
2020.12.9,6.694807529
2020.12.10,6.606067657
2020.12.11,6.692191124
2020.12.12,6.838266373
