period,index
2018.5.20,8.1665
2018.5.21,7.0256
2018.5.22,8.4649
2018.5.23,5.8287
2018.5.24,5.8314
2018.5.25,5.7465
2018.5.26,7.7724
2018.5.27,8.3819
2018.5.28,6.0481
2018.5.29,6.0102
2018.5.30,6.6811
2018.5.31,7.0125
2018.6.1,6.9258
2018.6.2,8.5372
2018.6.3,9.0966
2018.6.4,6.1998
2018.6.5,6.4748
2018.6.6,9.9616
2018.6.7,7.087
2018.6.8,6.5163
2018.6.9,9.1498
2018.6.10,10.4425
2018.6.11,7.436
2018.6.12,6.8256
2018.6.13,9.9756
2018.6.14,7.366
2018.6.15,6.4621
2018.6.16,9.1598
2018.6.17,10.2005
2018.6.18,7.0324
2018.6.19,7.2012
2018.6.20,7.0391
2018.6.21,6.9981
2018.6.22,6.8861
2018.6.23,9.5282
2018.6.24,10.1391
2018.6.25,6.8373
2018.6.26,6.9804
2018.6.27,7.0427
2018.6.28,6.3285
2018.6.29,6.1881
2018.6.30,10.0862
2018.7.1,11.0736
2018.7.2,7.1732
2018.7.3,6.8766
2018.7.4,7.1312
2018.7.5,6.6337
2018.7.6,6.2468
2018.7.7,8.6184
2018.7.8,9.6533
2018.7.9,7.5692
2018.7.10,7.0319
2018.7.11,6.6156
2018.7.12,5.9325
2018.7.13,5.7804
2018.7.14,7.4103
2018.7.15,8.0916
2018.7.16,5.7334
2018.7.17,5.7009
2018.7.18,5.7863
2018.7.19,5.6007
2018.7.20,5.5312
2018.7.21,7.2256
2018.7.22,7.6053
2018.7.23,6.1845
2018.7.24,5.9885
2018.7.25,6.152
2018.7.26,6.3836
2018.7.27,5.942
2018.7.28,6.7028
2018.7.29,7.3073
2018.7.30,6.8662
2018.7.31,7.0396
2018.8.1,7.4364
2018.8.2,7.6961
2018.8.3,6.7005
2018.8.4,7.1981
2018.8.5,7.6089
2018.8.6,7.5489
2018.8.7,8.3159
2018.8.8,8.1209
2018.8.9,7.6536
2018.8.10,7.4274
2018.8.11,7.9859
2018.8.12,8.8821
2018.8.13,8.0654
2018.8.14,7.976
2018.8.15,8.9115
2018.8.16,7.9236
2018.8.17,7.2595
2018.8.18,8.181
2018.8.19,9.0469
2018.8.20,7.7398
2018.8.21,8.86
2018.8.22,8.0979
2018.8.23,7.9782
2018.8.24,8.4825
2018.8.25,9.5124
2018.8.26,11.4109
2018.8.27,7.5286
2018.8.28,7.3737
2018.8.29,6.7804
2018.8.30,6.5493
2018.8.31,6.5619
2018.9.1,9.6411
2018.9.2,9.5304
2018.9.3,7.0057
2018.9.4,6.2576
2018.9.5,6.2296
2018.9.6,6.2648
2018.9.7,6.394
2018.9.8,8.4239
2018.9.9,9.6131
2018.9.10,7.1832
2018.9.11,6.8766
2018.9.12,6.7714
2018.9.13,6.798
2018.9.14,6.4256
2018.9.15,9.3327
2018.9.16,10.4799
2018.9.17,7.4211
2018.9.18,6.9719
2018.9.19,7.0089
2018.9.20,6.7484
2018.9.21,6.3782
2018.9.22,8.5331
2018.9.23,8.8347
2018.9.24,9.3828
2018.9.25,10.0835
2018.9.26,12.5346
2018.9.27,8.5914
2018.9.28,7.9724
2018.9.29,10.7237
2018.9.30,12.1477
2018.10.1,8.3751
2018.10.2,8.0478
2018.10.3,10.8863
2018.10.4,7.9033
2018.10.5,8.1886
2018.10.6,10.6343
2018.10.7,11.0497
2018.10.8,9.3801
2018.10.9,11.3111
2018.10.10,8.3561
2018.10.11,7.7096
2018.10.12,7.3015
2018.10.13,10.079
2018.10.14,11.3824
2018.10.15,8.6532
2018.10.16,8.5277
2018.10.17,8.8108
2018.10.18,8.8153
2018.10.19,8.3159
2018.10.20,10.2709
2018.10.21,10.9508
2018.10.22,8.0017
2018.10.23,7.5881
2018.10.24,7.3471
2018.10.25,7.0306
2018.10.26,7.5295
2018.10.27,9.3973
2018.10.28,10.2605
2018.10.29,7.6337
2018.10.30,6.8743
2018.10.31,7.0662
2018.11.1,7.0531
2018.11.2,6.6662
2018.11.3,8.7999
2018.11.4,9.5566
2018.11.5,7.2748
2018.11.6,7.2247
2018.11.7,7.0152
2018.11.8,7.5155
2018.11.9,6.3384
2018.11.10,8.543
2018.11.11,9.0943
2018.11.12,6.2811
2018.11.13,6.0075
2018.11.14,6.4531
2018.11.15,6.3506
2018.11.16,6.2802
2018.11.17,7.9827
2018.11.18,8.5936
2018.11.19,6.5538
2018.11.20,6.1578
2018.11.21,6.4657
2018.11.22,6.4933
2018.11.23,6.9484
2018.11.24,8.4722
2018.11.25,9.6849
2018.11.26,6.9159
2018.11.27,6.7199
2018.11.28,6.9032
2018.11.29,6.7159
2018.11.30,6.9958
2018.12.1,8.9133
2018.12.2,9.5142
2018.12.3,8.1737
2018.12.4,8.055
2018.12.5,8.1647
2018.12.6,7.8121
2018.12.7,7.4125
2018.12.8,10.0709
2018.12.9,11.0551
2018.12.10,7.9453
2018.12.11,7.8974
2018.12.12,8.3417
2018.12.13,7.8207
2018.12.14,7.3705
2018.12.15,9.6672
2018.12.16,10.6456
2018.12.17,8.5909
2018.12.18,8.5561
2018.12.19,8.5543
2018.12.20,8.3579
2018.12.21,7.3195
2018.12.22,9.7544
2018.12.23,11.0587
2018.12.24,9.2198
2018.12.25,13.0891
2018.12.26,8.427
2018.12.27,7.022
2018.12.28,6.8703
2018.12.29,9.0036
2018.12.30,9.0817
2018.12.31,7.8631
2019.1.1,9.4939
2019.1.2,8.5895
2019.1.3,8.2089
2019.1.4,7.9611
2019.1.5,9.3634
2019.1.6,9.6722
2019.1.7,7.9967
2019.1.8,8.4374
2019.1.9,8.6514
2019.1.10,8.1805
2019.1.11,7.1163
2019.1.12,7.8785
2019.1.13,8.4785
2019.1.14,7.8094
2019.1.15,7.7186
2019.1.16,7.7417
2019.1.17,7.9015
2019.1.18,7.8712
2019.1.19,8.6789
2019.1.20,9.3706
2019.1.21,8.4437
2019.1.22,8.3408
2019.1.23,8.0749
2019.1.24,7.8207
2019.1.25,7.3633
2019.1.26,8.0825
2019.1.27,9.2401
2019.1.28,8.2708
2019.1.29,8.3114
2019.1.30,8.5801
2019.1.31,8.3137
2019.2.1,8.1484
2019.2.2,8.9291
2019.2.3,9.6478
2019.2.4,9.4352
2019.2.5,11.5174
2019.2.6,14.3343
2019.2.7,11.8213
2019.2.8,10.0162
2019.2.9,11.0736
2019.2.10,11.3265
2019.2.11,9.1408
2019.2.12,8.9065
2019.2.13,8.6505
2019.2.14,8.3164
2019.2.15,8.5263
2019.2.16,9.2763
2019.2.17,10.1806
2019.2.18,9.2988
2019.2.19,8.7133
2019.2.20,8.0988
2019.2.21,7.9037
2019.2.22,7.9688
2019.2.23,8.181
2019.2.24,9.7129
2019.2.25,8.5661
2019.2.26,8.5864
2019.2.27,8.5209
2019.2.28,8.1123
2019.3.1,8.972
2019.3.2,8.8618
2019.3.3,8.7679
2019.3.4,6.5804
2019.3.5,6.4206
2019.3.6,6.3876
2019.3.7,6.3533
2019.3.8,5.9637
2019.3.9,9.6939
2019.3.10,10.2993
2019.3.11,6.9899
2019.3.12,6.3935
2019.3.13,6.664
2019.3.14,6.5411
2019.3.15,7.0175
2019.3.16,9.0957
2019.3.17,9.8745
2019.3.18,6.9687
2019.3.19,6.8915
2019.3.20,7.1087
2019.3.21,6.8613
2019.3.22,6.9105
2019.3.23,8.8464
2019.3.24,9.3151
2019.3.25,7.2288
2019.3.26,6.7312
2019.3.27,6.8924
2019.3.28,6.8856
2019.3.29,6.4942
2019.3.30,8.9268
2019.3.31,9.5819
2019.4.1,7.6897
2019.4.2,6.64
2019.4.3,6.436
2019.4.4,7.1823
2019.4.5,6.4676
2019.4.6,8.6654
2019.4.7,8.474
2019.4.8,6.7655
2019.4.9,6.491
2019.4.10,6.6572
2019.4.11,6.4256
2019.4.12,6.3064
2019.4.13,8.3087
2019.4.14,9.288
2019.4.15,6.4712
2019.4.16,6.1705
2019.4.17,6.3524
2019.4.18,6.11
2019.4.19,6.1059
2019.4.20,8.2112
2019.4.21,9.1787
2019.4.22,7.0351
2019.4.23,6.9791
2019.4.24,6.8143
2019.4.25,6.8143
2019.4.26,6.6314
2019.4.27,7.7087
2019.4.28,8.8762
2019.4.29,7.5927
2019.4.30,7.2094
2019.5.1,9.0338
2019.5.2,7.836
2019.5.3,7.5967
2019.5.4,9.8406
2019.5.5,10.8136
2019.5.6,10.3219
2019.5.7,7.0008
2019.5.8,6.3538
2019.5.9,5.8648
2019.5.10,5.4039
2019.5.11,7.3159
2019.5.12,7.901
2019.5.13,5.9655
2019.5.14,5.9614
2019.5.15,6.2635
2019.5.16,5.4738
2019.5.17,5.3592
2019.5.18,6.8888
2019.5.19,7.9647
2019.5.20,5.6711
2019.5.21,5.6802
2019.5.22,5.3948
2019.5.23,5.4138
2019.5.24,4.9546
2019.5.25,6.4603
2019.5.26,7.1227
2019.5.27,5.8472
2019.5.28,5.491
2019.5.29,5.454
2019.5.30,4.9754
2019.5.31,4.7248
2019.6.1,6.2802
2019.6.2,6.9543
2019.6.3,5.3768
2019.6.4,5.137
2019.6.5,5.1433
2019.6.6,7.2604
2019.6.7,6.2111
2019.6.8,6.3335
2019.6.9,7.0495
2019.6.10,5.4269
2019.6.11,5.4969
2019.6.12,5.3343
2019.6.13,5.361
2019.6.14,5.1822
2019.6.15,6.0897
2019.6.16,7.0306
2019.6.17,5.421
2019.6.18,5.3461
2019.6.19,5.3452
2019.6.20,5.6743
2019.6.21,5.5492
2019.6.22,6.701
2019.6.23,7.0893
2019.6.24,5.8779
2019.6.25,5.4928
2019.6.26,5.714
2019.6.27,5.5853
2019.6.28,5.2792
2019.6.29,7.0075
2019.6.30,7.6058
2019.7.1,6.1628
2019.7.2,6.1547
2019.7.3,5.9041
2019.7.4,5.4485
2019.7.5,5.3908
2019.7.6,6.184
2019.7.7,7.0545
2019.7.8,5.6499
2019.7.9,5.5456
2019.7.10,5.6639
2019.7.11,5.5718
2019.7.12,5.1858
2019.7.13,6.0982
2019.7.14,6.8838
2019.7.15,5.8648
2019.7.16,5.7027
2019.7.17,5.3275
2019.7.18,5.7452
2019.7.19,5.519
2019.7.20,7.2879
2019.7.21,9.302
2019.7.22,7.1033
2019.7.23,6.8495
2019.7.24,6.2549
2019.7.25,6.5041
2019.7.26,6.1267
2019.7.27,6.007
2019.7.28,6.6757
2019.7.29,5.9614
2019.7.30,5.6847
2019.7.31,5.6779
2019.8.1,5.7989
2019.8.2,5.6869
2019.8.3,5.7953
2019.8.4,6.3195
2019.8.5,5.7352
2019.8.6,5.7858
2019.8.7,5.8878
2019.8.8,5.7723
2019.8.9,5.3786
2019.8.10,5.603
2019.8.11,6.2784
2019.8.12,6.1967
2019.8.13,6.1353
2019.8.14,5.6847
2019.8.15,6.8179
2019.8.16,5.7276
2019.8.17,5.9515
2019.8.18,8.0464
2019.8.19,6.4156
2019.8.20,6.0364
2019.8.21,6.352
2019.8.22,5.9461
2019.8.23,5.7569
2019.8.24,6.3317
2019.8.25,7.2265
2019.8.26,6.2025
2019.8.27,6.1881
2019.8.28,6.463
2019.8.29,5.7854
2019.8.30,5.2662
2019.8.31,6.575
2019.9.1,7.8134
2019.9.2,6.263
2019.9.3,5.8319
2019.9.4,6.5253
2019.9.5,5.9754
2019.9.6,5.5425
2019.9.7,7.6455
2019.9.8,7.5918
2019.9.9,6.0969
2019.9.10,5.9118
2019.9.11,5.4513
2019.9.12,7.0364
2019.9.13,7.4988
2019.9.14,8.3173
2019.9.15,8.5376
2019.9.16,7.2233
2019.9.17,6.6482
2019.9.18,6.7321
2019.9.19,5.8743
2019.9.20,5.7966
2019.9.21,7.5046
2019.9.22,8.9367
2019.9.23,6.4188
2019.9.24,6.4129
2019.9.25,6.2915
2019.9.26,6.17
2019.9.27,5.7957
2019.9.28,6.882
2019.9.29,8.1868
2019.9.30,6.2016
2019.10.1,6.2057
2019.10.2,6.3357
2019.10.3,7.5439
2019.10.4,6.3434
2019.10.5,6.845
2019.10.6,7.1854
2019.10.7,6.2057
2019.10.8,5.8675
2019.10.9,7.4829
2019.10.10,5.7845
2019.10.11,5.4522
2019.10.12,6.6233
2019.10.13,7.24
2019.10.14,5.9032
2019.10.15,5.6395
2019.10.16,5.7131
2019.10.17,5.6097
2019.10.18,5.7095
2019.10.19,6.8892
2019.10.20,7.636
2019.10.21,6.2883
2019.10.22,6.0761
2019.10.23,6.0364
2019.10.24,5.6946
2019.10.25,5.3312
2019.10.26,6.8184
2019.10.27,7.4383
2019.10.28,5.9276
2019.10.29,5.5416
2019.10.30,5.6427
2019.10.31,5.3248
2019.11.1,5.44
2019.11.2,6.6987
2019.11.3,7.8757
2019.11.4,6.412
2019.11.5,6.0147
2019.11.6,5.9953
2019.11.7,5.8364
2019.11.8,5.5077
2019.11.9,6.4301
2019.11.10,7.8288
2019.11.11,6.2382
2019.11.12,5.5641
2019.11.13,5.7443
2019.11.14,5.905
2019.11.15,5.3199
2019.11.16,6.2617
2019.11.17,7.8161
2019.11.18,5.5605
2019.11.19,5.5885
2019.11.20,5.4079
2019.11.21,5.1587
2019.11.22,5.1176
2019.11.23,6.2585
2019.11.24,7.166
2019.11.25,5.6003
2019.11.26,5.3596
2019.11.27,5.463
2019.11.28,5.4625
2019.11.29,5.0092
2019.11.30,6.328
2019.12.1,7.3425
2019.12.2,5.5307
2019.12.3,5.6553
2019.12.4,5.5163
2019.12.5,5.5411
2019.12.6,5.3835
2019.12.7,6.7375
2019.12.8,7.4053
2019.12.9,5.7831
2019.12.10,6.0283
2019.12.11,6.0147
2019.12.12,5.7082
2019.12.13,5.5903
2019.12.14,6.6161
2019.12.15,7.2554
2019.12.16,6.1506
2019.12.17,6.7303
2019.12.18,6.3682
2019.12.19,6.2016
2019.12.20,5.8084
2019.12.21,7.2843
2019.12.22,7.8098
2019.12.23,6.4956
2019.12.24,6.449
2019.12.25,8.9981
2019.12.26,6.1028
2019.12.27,5.5384
2019.12.28,6.5678
2019.12.29,7.5949
2019.12.30,6.2973
2019.12.31,5.7619
2020.1.1,7.1227
2020.1.2,6.3971
2020.1.3,5.9154
2020.1.4,6.5886
2020.1.5,7.1773
2020.1.6,6.408
2020.1.7,6.5064
2020.1.8,7.4681
2020.1.9,6.4928
2020.1.10,5.9502
2020.1.11,6.6789
2020.1.12,7.2549
2020.1.13,7.534
2020.1.14,7.5132
2020.1.15,7.2906
2020.1.16,6.994
2020.1.17,6.664
2020.1.18,7.4021
2020.1.19,8.4234
2020.1.20,7.566
2020.1.21,7.4522
2020.1.22,7.334
2020.1.23,6.9728
2020.1.24,7.6929
2020.1.25,8.5877
2020.1.26,9.3982
2020.1.27,10.7707
2020.1.28,8.846
2020.1.29,8.353
2020.1.30,8.1322
2020.1.31,7.3791
2020.2.1,8.6049
2020.2.2,9.4532
2020.2.3,7.8419
2020.2.4,8.9358
2020.2.5,8.2464
2020.2.6,7.883
2020.2.7,7.7656
2020.2.8,8.9467
2020.2.9,9.9679
2020.2.10,8.6491
2020.2.11,8.1399
2020.2.12,8.8704
2020.2.13,8.595
2020.2.14,8.2342
2020.2.15,8.7995
2020.2.16,9.4347
2020.2.17,8.4315
2020.2.18,8.6008
2020.2.19,8.413
2020.2.20,8.3485
2020.2.21,8.1724
2020.2.22,9.2993
2020.2.23,9.735
2020.2.24,8.9051
2020.2.25,9.7675
2020.2.26,9.5499
2020.2.27,9.3458
2020.2.28,9.4799
2020.2.29,11.1463
2020.3.1,12.7577
2020.3.2,11.61
2020.3.3,10.9423
2020.3.4,10.7513
2020.3.5,10.7517
2020.3.6,10.256
2020.3.7,11.6714
2020.3.8,11.7152
2020.3.9,10.6298
2020.3.10,11.3951
2020.3.11,10.9671
2020.3.12,10.6781
2020.3.13,9.5788
2020.3.14,9.8618
2020.3.15,10.8185
2020.3.16,9.7837
2020.3.17,10.4583
2020.3.18,10.3914
2020.3.19,11.1237
2020.3.20,10.1887
2020.3.21,10.3174
2020.3.22,10.8172
2020.3.23,10.6885
2020.3.24,10.7192
2020.3.25,10.0921
2020.3.26,10.1115
2020.3.27,9.456
2020.3.28,10.335
2020.3.29,11.1964
2020.3.30,11.0849
2020.3.31,11.3824
2020.4.1,11.7062
2020.4.2,11.4231
2020.4.3,10.6456
2020.4.4,11.4764
2020.4.5,11.95
2020.4.6,11.2434
2020.4.7,10.9246
2020.4.8,11.736
2020.4.9,11.1346
2020.4.10,10.4307
2020.4.11,11.7003
2020.4.12,12.8353
2020.4.13,11.2028
2020.4.14,11.5107
2020.4.15,11.8854
2020.4.16,10.9143
2020.4.17,11.4253
2020.4.18,11.6398
2020.4.19,13.2755
2020.4.20,11.8109
2020.4.21,11.6655
2020.4.22,11.899
2020.4.23,11.2899
2020.4.24,11.1707
2020.4.25,11.9996
2020.4.26,12.7365
2020.4.27,12.2628
2020.4.28,11.8127
2020.4.29,11.2773
2020.4.30,12.1644
2020.5.1,11.5951
2020.5.2,12.1373
2020.5.3,15.7668
2020.5.4,14.3578
2020.5.5,18.2834
2020.5.6,12.3179
2020.5.7,10.2795
2020.5.8,9.5377
2020.5.9,10.7531
2020.5.10,11.382
2020.5.11,10.4804
2020.5.12,9.8546
2020.5.13,9.6347
2020.5.14,9.5666
2020.5.15,9.3788
2020.5.16,9.5219
2020.5.17,10.2289
2020.5.18,9.9463
2020.5.19,10.2899
2020.5.20,9.4749
2020.5.21,9.6113
2020.5.22,8.9011
2020.5.23,8.8541
2020.5.24,10.3508
2020.5.25,8.9981
2020.5.26,9.283
2020.5.27,8.5065
2020.5.28,8.7539
2020.5.29,8.1132
2020.5.30,8.4099
2020.5.31,8.7787
2020.6.1,7.8915
2020.6.2,8.0491
2020.6.3,7.4017
2020.6.4,7.3981
2020.6.5,7.0915
2020.6.6,7.3096
2020.6.7,8.0157
2020.6.8,6.9746
2020.6.9,6.8789
2020.6.10,6.9615
2020.6.11,7.245
2020.6.12,6.9041
2020.6.13,7.9963
2020.6.14,8.4785
2020.6.15,6.8689
2020.6.16,7.0491
2020.6.17,7.1565
2020.6.18,6.9646
2020.6.19,6.6707
2020.6.20,7.0811
2020.6.21,7.6085
2020.6.22,7.0012
2020.6.23,6.9953
2020.6.24,7.4315
2020.6.25,7.4671
2020.6.26,6.8283
2020.6.27,7.194
2020.6.28,7.6721
2020.6.29,7.5462
2020.6.30,7.2121
2020.7.1,6.8567
2020.7.2,6.4698
2020.7.3,6.459
2020.7.4,6.8459
2020.7.5,7.58
2020.7.6,6.8689
2020.7.7,6.5579
2020.7.8,6.3556
2020.7.9,6.2639
2020.7.10,6.6012
2020.7.11,7.366
2020.7.12,8.3801
2020.7.13,8.2979
2020.7.14,7.8925
2020.7.15,7.1881
2020.7.16,6.6712
2020.7.17,6.5145
2020.7.18,6.9091
2020.7.19,8.1119
2020.7.20,7.1552
2020.7.21,7.2689
2020.7.22,7.2495
2020.7.23,7.664
2020.7.24,7.0333
2020.7.25,7.6879
2020.7.26,9.1846
2020.7.27,7.9326
2020.7.28,7.3886
2020.7.29,7.7665
2020.7.30,7.557
2020.7.31,7.1394
2020.8.1,8.4324
2020.8.2,8.6713
2020.8.3,7.9606
2020.8.4,7.729
2020.8.5,7.571
2020.8.6,7.2315
2020.8.7,7.4179
2020.8.8,7.869
2020.8.9,8.2717
2020.8.10,7.7448
2020.8.11,7.9597
2020.8.12,7.4554
2020.8.13,7.2825
2020.8.14,6.919
2020.8.15,7.687
2020.8.16,8.1489
2020.8.17,8.4071
2020.8.18,8.1177
2020.8.19,8.3241
2020.8.20,8.5661
2020.8.21,8.3403
2020.8.22,9.0984
2020.8.23,9.2952
2020.8.24,8.5069
2020.8.25,8.399
2020.8.26,9.2727
2020.8.27,8.9638
2020.8.28,8.5498
2020.8.29,9.497
2020.8.30,10.395
2020.8.31,9.0627
2020.9.1,9.3489
2020.9.2,9.2645
2020.9.3,9.4934
2020.9.4,9.3015
2020.9.5,10.8971
2020.9.6,11.9879
2020.9.7,11.6705
2020.9.8,11.3152
2020.9.9,8.8198
2020.9.10,13.9623
2020.9.11,11.4023
2020.9.12,12.3915
2020.9.13,13.7487
2020.9.14,12.6376
2020.9.15,11.5233
2020.9.16,12.3726
2020.9.17,11.4086
2020.9.18,10.4551
2020.9.19,12.3644
2020.9.20,14.788
2020.9.21,12.7568
2020.9.22,11.8723
2020.9.23,12.6471
2020.9.24,12.8141
2020.9.25,12.5256
2020.9.26,14.6413
2020.9.27,16.3267
2020.9.28,12.9022
2020.9.29,12.1509
2020.9.30,13.5546
2020.10.1,15.2427
2020.10.2,16.3718
2020.10.3,16.9023
2020.10.4,18.1471
2020.10.5,14.4675
2020.10.6,13.7708
2020.10.7,14.5063
2020.10.8,13.7604
2020.10.9,14.7515
2020.10.10,15.3113
2020.10.11,16.0314
2020.10.12,13.3717
2020.10.13,12.908
2020.10.14,12.2294
2020.10.15,12.6268
2020.10.16,11.2488
2020.10.17,12.368
2020.10.18,14.2837
2020.10.19,11.5639
2020.10.20,11.2195
2020.10.21,11.5138
2020.10.22,12.0624
2020.10.23,11.7969
2020.10.24,12.4872
2020.10.25,13.4119
2020.10.26,11.6556
2020.10.27,11.3843
2020.10.28,10.5526
2020.10.29,10.3788
2020.10.30,8.9923
2020.10.31,10.3436
2020.11.1,12.6182
2020.11.2,9.9819
2020.11.3,9.4338
2020.11.4,9.0821
2020.11.5,9.4108
2020.11.6,9.5264
2020.11.7,10.8777
2020.11.8,11.7531
2020.11.9,9.8749
2020.11.10,9.5074
2020.11.11,9.4361
2020.11.12,9.3341
2020.11.13,9.3408
2020.11.14,7.547852516
2020.11.15,8.980665207
2020.11.16,9.844456673
2020.11.17,9.676111221
2020.11.18,9.586553574
2020.11.19,9.810107231
2020.11.20,9.901089668
2020.11.21,10.10186672
2020.11.22,10.54882145
2020.11.23,10.83810711
2020.11.24,10.71596432
2020.11.25,10.66015244
2020.11.26,10.58113194
2020.11.27,10.92657757
2020.11.28,10.97975063
2020.11.29,11.06605244
2020.11.30,11.05739498
2020.12.1,10.90150166
2020.12.2,10.90649986
2020.12.3,10.97012424
2020.12.4,11.18044758
2020.12.5,11.26272297
2020.12.6,11.68392944
2020.12.7,11.66333389
2020.12.8,11.49799728
2020.12.9,11.38564777
2020.12.10,10.80242252
2020.12.11,10.19820404
2020.12.12,10.05888271
