period,index
2018.4.1,41.1183
2018.4.2,46.045
2018.4.3,46.8251
2018.4.4,48.2288
2018.4.5,51.5143
2018.4.6,40.7978
2018.4.7,34.8553
2018.4.8,42.5906
2018.4.9,52.3067
2018.4.10,53.3496
2018.4.11,52.0809
2018.4.12,48.8175
2018.4.13,44.681
2018.4.14,41.55
2018.4.15,47.4947
2018.4.16,55.1984
2018.4.17,55.7574
2018.4.18,53.2119
2018.4.19,49.9788
2018.4.20,45.337
2018.4.21,37.3922
2018.4.22,48.7209
2018.4.23,58.6505
2018.4.24,52.9992
2018.4.25,48.2681
2018.4.26,47.2021
2018.4.27,39.8591
2018.4.28,34.5514
2018.4.29,41.0958
2018.4.30,45.8924
2018.5.1,47.3407
2018.5.2,49.1336
2018.5.3,43.2114
2018.5.4,35.9199
2018.5.5,28.5313
2018.5.6,36.2978
2018.5.7,41.6484
2018.5.8,46.1678
2018.5.9,48.8004
2018.5.10,46.2721
2018.5.11,41.503
2018.5.12,39.0067
2018.5.13,40.7441
2018.5.14,49.5684
2018.5.15,48.4017
2018.5.16,48.4595
2018.5.17,45.0363
2018.5.18,37.3773
2018.5.19,30.3589
2018.5.20,37.4495
2018.5.21,41.4971
2018.5.22,46.0418
2018.5.23,49.6542
2018.5.24,46.5718
2018.5.25,41.3066
2018.5.26,35.2955
2018.5.27,43.7324
2018.5.28,52.7807
2018.5.29,53.2642
2018.5.30,49.7056
2018.5.31,46.752
2018.6.1,44.6169
2018.6.2,39.1006
2018.6.3,48.0712
2018.6.4,57.4446
2018.6.5,50.0677
2018.6.6,51.4764
2018.6.7,53.2173
2018.6.8,44.5961
2018.6.9,38.9999
2018.6.10,48.6812
2018.6.11,53.8462
2018.6.12,47.0811
2018.6.13,46.1001
2018.6.14,48.5132
2018.6.15,42.6037
2018.6.16,37.394
2018.6.17,46.5023
2018.6.18,53.5252
2018.6.19,51.8506
2018.6.20,50.381
2018.6.21,49.8551
2018.6.22,44.5794
2018.6.23,37.6256
2018.6.24,42.7658
2018.6.25,53.7577
2018.6.26,51.5454
2018.6.27,46.9209
2018.6.28,41.861
2018.6.29,39.679
2018.6.30,36.6834
2018.7.1,47.2712
2018.7.2,52.6376
2018.7.3,49.5909
2018.7.4,49.9341
2018.7.5,48.7304
2018.7.6,42.2024
2018.7.7,37.2608
2018.7.8,45.4309
2018.7.9,52.9572
2018.7.10,49.8695
2018.7.11,49.6235
2018.7.12,48.5011
2018.7.13,42.6317
2018.7.14,38.4338
2018.7.15,49.5016
2018.7.16,60.8849
2018.7.17,56.9651
2018.7.18,58.1674
2018.7.19,55.6892
2018.7.20,47.9737
2018.7.21,42.5992
2018.7.22,53.4566
2018.7.23,63.9875
2018.7.24,62.82
2018.7.25,56.7822
2018.7.26,54.8657
2018.7.27,45.9375
2018.7.28,39.4411
2018.7.29,46.3154
2018.7.30,54.0995
2018.7.31,52.6615
2018.8.1,52.5604
2018.8.2,52.0949
2018.8.3,45.6829
2018.8.4,42.8575
2018.8.5,48.7196
2018.8.6,56.1479
2018.8.7,55.1727
2018.8.8,55.2607
2018.8.9,53.7054
2018.8.10,49.2257
2018.8.11,44.9488
2018.8.12,50.0348
2018.8.13,56.6003
2018.8.14,50.7418
2018.8.15,53.0818
2018.8.16,55.3695
2018.8.17,44.891
2018.8.18,37.8568
2018.8.19,43.0186
2018.8.20,50.6885
2018.8.21,49.9038
2018.8.22,49.4605
2018.8.23,45.3393
2018.8.24,41.1766
2018.8.25,36.5868
2018.8.26,43.0444
2018.8.27,47.9385
2018.8.28,48.3033
2018.8.29,45.1682
2018.8.30,44.4304
2018.8.31,39.1377
2018.9.1,33.895
2018.9.2,41.5174
2018.9.3,50.8073
2018.9.4,51.3043
2018.9.5,49.4505
2018.9.6,45.821
2018.9.7,41.1563
2018.9.8,33.5491
2018.9.9,41.2168
2018.9.10,49.8022
2018.9.11,48.1539
2018.9.12,46.9227
2018.9.13,44.2119
2018.9.14,38.7995
2018.9.15,33.7835
2018.9.16,40.7206
2018.9.17,45.1984
2018.9.18,41.0714
2018.9.19,36.0851
2018.9.20,32.4945
2018.9.21,25.9935
2018.9.22,22.0922
2018.9.23,21.4389
2018.9.24,21.6041
2018.9.25,28.9169
2018.9.26,42.2457
2018.9.27,46.808
2018.9.28,42.0795
2018.9.29,37.7466
2018.9.30,44.8205
2018.10.1,50.6537
2018.10.2,43.8923
2018.10.3,42.2258
2018.10.4,47.0509
2018.10.5,45.8364
2018.10.6,39.7914
2018.10.7,40.7766
2018.10.8,44.0354
2018.10.9,45.3808
2018.10.10,51.1806
2018.10.11,49.418
2018.10.12,41.41
2018.10.13,34.0318
2018.10.14,43.2683
2018.10.15,52.9812
2018.10.16,51.2046
2018.10.17,48.7972
2018.10.18,46.2991
2018.10.19,39.9386
2018.10.20,33.3997
2018.10.21,41.3657
2018.10.22,49.2776
2018.10.23,48.3697
2018.10.24,45.3266
2018.10.25,42.8823
2018.10.26,39.1467
2018.10.27,35.7844
2018.10.28,46.1091
2018.10.29,52.0208
2018.10.30,47.2572
2018.10.31,43.7713
2018.11.1,47.6003
2018.11.2,38.3751
2018.11.3,37.7263
2018.11.4,43.8905
2018.11.5,49.5887
2018.11.6,50.8452
2018.11.7,52.1802
2018.11.8,51.1928
2018.11.9,41.6511
2018.11.10,34.7952
2018.11.11,45.5917
2018.11.12,50.842
2018.11.13,47.7764
2018.11.14,44.1907
2018.11.15,40.4465
2018.11.16,35.9005
2018.11.17,31.6886
2018.11.18,38.7142
2018.11.19,46.6188
2018.11.20,44.1699
2018.11.21,41.922
2018.11.22,39.8022
2018.11.23,34.0146
2018.11.24,31.117
2018.11.25,37.4197
2018.11.26,44.3591
2018.11.27,43.7392
2018.11.28,42.9342
2018.11.29,39.9237
2018.11.30,33.5279
2018.12.1,31.1811
2018.12.2,39.6429
2018.12.3,45.3113
2018.12.4,43.4444
2018.12.5,44.2367
2018.12.6,39.9549
2018.12.7,33.7789
2018.12.8,29.9472
2018.12.9,36.7339
2018.12.10,42.1563
2018.12.11,42.7762
2018.12.12,39.9567
2018.12.13,37.9141
2018.12.14,31.4863
2018.12.15,28.3187
2018.12.16,34.0769
2018.12.17,39.5724
2018.12.18,37.7222
2018.12.19,36.8328
2018.12.20,33.8164
2018.12.21,28.0627
2018.12.22,26.5308
2018.12.23,29.4573
2018.12.24,26.966
2018.12.25,30.6542
2018.12.26,35.5759
2018.12.27,33.4471
2018.12.28,29.8447
2018.12.29,27.5006
2018.12.30,30.1946
2018.12.31,26.8256
2019.1.1,33.4132
2019.1.2,42.4213
2019.1.3,40.1666
2019.1.4,36.161
2019.1.5,33.3229
2019.1.6,39.9684
2019.1.7,43.7884
2019.1.8,43.1744
2019.1.9,42.6218
2019.1.10,39.0379
2019.1.11,32.4863
2019.1.12,29.0677
2019.1.13,35.4671
2019.1.14,39.9196
2019.1.15,39.2419
2019.1.16,39.0099
2019.1.17,39.2103
2019.1.18,33.9984
2019.1.19,31.4746
2019.1.20,40.8018
2019.1.21,43.0769
2019.1.22,43.1198
2019.1.23,42.5942
2019.1.24,39.7011
2019.1.25,35.1614
2019.1.26,32.1066
2019.1.27,38.4099
2019.1.28,42.1121
2019.1.29,38.2116
2019.1.30,34.8526
2019.1.31,30.2546
2019.2.1,27.1795
2019.2.2,24.7171
2019.2.3,26.8911
2019.2.4,23.3153
2019.2.5,24.8232
2019.2.6,38.0866
2019.2.7,45.5492
2019.2.8,43.6832
2019.2.9,40.5883
2019.2.10,46.7683
2019.2.11,47.9882
2019.2.12,46.319
2019.2.13,44.7808
2019.2.14,40.9265
2019.2.15,39.0343
2019.2.16,35.7646
2019.2.17,42.3229
2019.2.18,47.0671
2019.2.19,45.3885
2019.2.20,43.9135
2019.2.21,40.9833
2019.2.22,38.4843
2019.2.23,36.2233
2019.2.24,44.8273
2019.2.25,47.7733
2019.2.26,46.5533
2019.2.27,46.7624
2019.2.28,39.4682
2019.3.1,38.4044
2019.3.2,40.3002
2019.3.3,47.6234
2019.3.4,51.852
2019.3.5,52.8209
2019.3.6,50.3102
2019.3.7,46.3917
2019.3.8,40.1937
2019.3.9,35.793
2019.3.10,43.6543
2019.3.11,47.8256
2019.3.12,44.4932
2019.3.13,42.6213
2019.3.14,40.0695
2019.3.15,36.6667
2019.3.16,35.1668
2019.3.17,40.8917
2019.3.18,46.3086
2019.3.19,46.6874
2019.3.20,45.1402
2019.3.21,42.62
2019.3.22,38.893
2019.3.23,33.9045
2019.3.24,45.3406
2019.3.25,50.0316
2019.3.26,46.3682
2019.3.27,44.6101
2019.3.28,41.4556
2019.3.29,35.4196
2019.3.30,34.9027
2019.3.31,41.2958
2019.4.1,48.5602
2019.4.2,51.0452
2019.4.3,49.6551
2019.4.4,46.2513
2019.4.5,38.8117
2019.4.6,35.9244
2019.4.7,42.736
2019.4.8,52.0479
2019.4.9,49.8199
2019.4.10,49.6993
2019.4.11,45.9619
2019.4.12,40.3485
2019.4.13,36.8071
2019.4.14,50.6772
2019.4.15,52.9013
2019.4.16,49.7743
2019.4.17,53.4566
2019.4.18,47.8396
2019.4.19,42.6295
2019.4.20,36.7073
2019.4.21,44.5975
2019.4.22,54.0666
2019.4.23,52.6489
2019.4.24,50.9346
2019.4.25,49.269
2019.4.26,42.8457
2019.4.27,33.5686
2019.4.28,40.8524
2019.4.29,51.3445
2019.4.30,43.9121
2019.5.1,44.2824
2019.5.2,46.4825
2019.5.3,39.7986
2019.5.4,32.5161
2019.5.5,34.7718
2019.5.6,46.5746
2019.5.7,51.1554
2019.5.8,50.5133
2019.5.9,48.869
2019.5.10,43.8661
2019.5.11,38.1281
2019.5.12,47.1398
2019.5.13,55.1217
2019.5.14,54.1578
2019.5.15,54.3799
2019.5.16,55.8553
2019.5.17,46.7285
2019.5.18,39.7481
2019.5.19,50.7833
2019.5.20,56.0305
2019.5.21,53.3464
2019.5.22,54.6178
2019.5.23,54.6386
2019.5.24,48.9566
2019.5.25,41.4795
2019.5.26,50.6971
2019.5.27,59.5688
2019.5.28,56.1624
2019.5.29,56.8911
2019.5.30,53.052
2019.5.31,44.2855
2019.6.1,41.7996
2019.6.2,50.6556
2019.6.3,59.9986
2019.6.4,61.1712
2019.6.5,53.2642
2019.6.6,51.8439
2019.6.7,50.1056
2019.6.8,42.7884
2019.6.9,53.8679
2019.6.10,59.5909
2019.6.11,60.163
2019.6.12,59.2388
2019.6.13,56.7953
2019.6.14,49.4596
2019.6.15,44.8774
2019.6.16,54.607
2019.6.17,63.2787
2019.6.18,62.4493
2019.6.19,59.0744
2019.6.20,56.8251
2019.6.21,51.4899
2019.6.22,42.3933
2019.6.23,50.8113
2019.6.24,62.5613
2019.6.25,60.6217
2019.6.26,57.5696
2019.6.27,52.1884
2019.6.28,46.8292
2019.6.29,44.7487
2019.6.30,52.955
2019.7.1,61.7725
2019.7.2,59.7273
2019.7.3,59.8578
2019.7.4,58.897
2019.7.5,51.8168
2019.7.6,44.3821
2019.7.7,54.0611
2019.7.8,62.9283
2019.7.9,61.871
2019.7.10,57.7629
2019.7.11,53.1568
2019.7.12,45.8382
2019.7.13,42.7843
2019.7.14,52.7369
2019.7.15,60.042
2019.7.16,60.9526
2019.7.17,58.9674
2019.7.18,54.7004
2019.7.19,47.766
2019.7.20,44.8616
2019.7.21,55.4635
2019.7.22,61.489
2019.7.23,60.3445
2019.7.24,58.925
2019.7.25,55.1601
2019.7.26,49.2144
2019.7.27,41.4809
2019.7.28,51.8041
2019.7.29,56.8712
2019.7.30,54.6147
2019.7.31,52.8295
2019.8.1,51.4375
2019.8.2,46.4956
2019.8.3,43.0931
2019.8.4,52.1197
2019.8.5,58.7403
2019.8.6,59.2957
2019.8.7,57.85
2019.8.8,54.5392
2019.8.9,48.0897
2019.8.10,45.2806
2019.8.11,52.9428
2019.8.12,60.0194
2019.8.13,60.4158
2019.8.14,50.8786
2019.8.15,50.4926
2019.8.16,50.7806
2019.8.17,45.6436
2019.8.18,52.3681
2019.8.19,57.8762
2019.8.20,57.0595
2019.8.21,56.7276
2019.8.22,53.3934
2019.8.23,46.85
2019.8.24,42.0538
2019.8.25,47.9051
2019.8.26,58.0198
2019.8.27,58.9972
2019.8.28,58.7665
2019.8.29,55.5063
2019.8.30,44.5961
2019.8.31,40.4853
2019.9.1,52.9599
2019.9.2,60.107
2019.9.3,58.776
2019.9.4,55.9506
2019.9.5,51.7996
2019.9.6,42.9243
2019.9.7,41.0646
2019.9.8,44.5605
2019.9.9,46.1944
2019.9.10,39.7901
2019.9.11,32.7554
2019.9.12,28.1241
2019.9.13,30.7562
2019.9.14,41.5039
2019.9.15,56.2892
2019.9.16,64.067
2019.9.17,62.3942
2019.9.18,58.3674
2019.9.19,53.4895
2019.9.20,46.0824
2019.9.21,44.2517
2019.9.22,52.8642
2019.9.23,58.3232
2019.9.24,56.985
2019.9.25,54.1501
2019.9.26,50.0348
2019.9.27,45.4282
2019.9.28,39.3033
2019.9.29,49.0167
2019.9.30,58.1796
2019.10.1,56.152
2019.10.2,52.3202
2019.10.3,47.147
2019.10.4,45.9154
2019.10.5,41.1897
2019.10.6,50.4203
2019.10.7,58.204
2019.10.8,49.2103
2019.10.9,49.7169
2019.10.10,53.6652
2019.10.11,46.2955
2019.10.12,41.5942
2019.10.13,48.9065
2019.10.14,57.6897
2019.10.15,56.2843
2019.10.16,53.4877
2019.10.17,51.2565
2019.10.18,45.7091
2019.10.19,37.7231
2019.10.20,47.6459
2019.10.21,56.4748
2019.10.22,55.1185
2019.10.23,52.1197
2019.10.24,48.6419
2019.10.25,42.0258
2019.10.26,37.371
2019.10.27,46.9809
2019.10.28,54.6995
2019.10.29,54.8034
2019.10.30,51.5739
2019.10.31,47.082
2019.11.1,44.9027
2019.11.2,42.5798
2019.11.3,54.6408
2019.11.4,63.2178
2019.11.5,59.7196
2019.11.6,64.5627
2019.11.7,55.3271
2019.11.8,48.8537
2019.11.9,43.7397
2019.11.10,53.2769
2019.11.11,60.7124
2019.11.12,58.7214
2019.11.13,56.1267
2019.11.14,50.1409
2019.11.15,43.2949
2019.11.16,39.2027
2019.11.17,49.7043
2019.11.18,57.3051
2019.11.19,54.6485
2019.11.20,51.0967
2019.11.21,47.1827
2019.11.22,41.6881
2019.11.23,37.6432
2019.11.24,46.9267
2019.11.25,53.4159
2019.11.26,53.4683
2019.11.27,51.764
2019.11.28,47.4161
2019.11.29,39.604
2019.11.30,36.3903
2019.12.1,48.3173
2019.12.2,56.771
2019.12.3,51.3852
2019.12.4,49.0794
2019.12.5,47.3543
2019.12.6,41.4479
2019.12.7,36.7059
2019.12.8,43.676
2019.12.9,50.1291
2019.12.10,48.8555
2019.12.11,49.9553
2019.12.12,45.6562
2019.12.13,40.1797
2019.12.14,36.0842
2019.12.15,43.2385
2019.12.16,50.0492
2019.12.17,47.4586
2019.12.18,43.2259
2019.12.19,40.279
2019.12.20,34.979
2019.12.21,32.5893
2019.12.22,37.4726
2019.12.23,40.3052
2019.12.24,31.661
2019.12.25,34.0665
2019.12.26,38.9087
2019.12.27,34.4151
2019.12.28,31.5468
2019.12.29,39.1169
2019.12.30,39.4478
2019.12.31,31.6533
2020.1.1,38.6288
2020.1.2,45.4756
2020.1.3,39.814
2020.1.4,37.6771
2020.1.5,45.2296
2020.1.6,48.7575
2020.1.7,47.9548
2020.1.8,46.4874
2020.1.9,44.3794
2020.1.10,39.6803
2020.1.11,36.7773
2020.1.12,42.1419
2020.1.13,48.2229
2020.1.14,46.6676
2020.1.15,44.7275
2020.1.16,42.2123
2020.1.17,36.9949
2020.1.18,34.6765
2020.1.19,41.3901
2020.1.20,41.1563
2020.1.21,37.4134
2020.1.22,33.4629
2020.1.23,26.9809
2020.1.24,24.0693
2020.1.25,25.1099
2020.1.26,32.1157
2020.1.27,44.7736
2020.1.28,46.6743
2020.1.29,47.5227
2020.1.30,46.2427
2020.1.31,40.0357
2020.2.1,43.3392
2020.2.2,52.1143
2020.2.3,50.0953
2020.2.4,58.7173
2020.2.5,53.6042
2020.2.6,49.9937
2020.2.7,43.7013
2020.2.8,42.8453
2020.2.9,52.9595
2020.2.10,53.1965
2020.2.11,54.7971
2020.2.12,57.4802
2020.2.13,53.4534
2020.2.14,45.6969
2020.2.15,44.9384
2020.2.16,52.2236
2020.2.17,56.8364
2020.2.18,55.3447
2020.2.19,53.5329
2020.2.20,49.4623
2020.2.21,43.3532
2020.2.22,44.718
2020.2.23,49.893
2020.2.24,54.3988
2020.2.25,57.5963
2020.2.26,58.9115
2020.2.27,57.5218
2020.2.28,53.858
2020.2.29,55.509
2020.3.1,66.7488
2020.3.2,66.3438
2020.3.3,69.1137
2020.3.4,68.8081
2020.3.5,63.6701
2020.3.6,57.1385
2020.3.7,60.3445
2020.3.8,66.3773
2020.3.9,72.303
2020.3.10,70.2673
2020.3.11,69.3106
2020.3.12,67.4947
2020.3.13,57.6076
2020.3.14,57.8243
2020.3.15,68.2518
2020.3.16,71.9382
2020.3.17,69.1223
2020.3.18,66.1186
2020.3.19,64.7244
2020.3.20,56.4906
2020.3.21,55.3253
2020.3.22,63.3252
2020.3.23,68.8185
2020.3.24,66.9552
2020.3.25,64.6052
2020.3.26,64.397
2020.3.27,57.6825
2020.3.28,55.263
2020.3.29,62.0687
2020.3.30,68.4112
2020.3.31,69.0081
2020.4.1,68.7571
2020.4.2,69.3043
2020.4.3,58.832
2020.4.4,57.4843
2020.4.5,70.9161
2020.4.6,75.7614
2020.4.7,74.0823
2020.4.8,72.3581
2020.4.9,68.5304
2020.4.10,59.4234
2020.4.11,59.1237
2020.4.12,75.4188
2020.4.13,73.6295
2020.4.14,69.4966
2020.4.15,70.651
2020.4.16,73.3573
2020.4.17,68.5363
2020.4.18,62.303
2020.4.19,80.5413
2020.4.20,79.1494
2020.4.21,80.1991
2020.4.22,81.1219
2020.4.23,73.383
2020.4.24,62.4972
2020.4.25,60.4465
2020.4.26,72.4579
2020.4.27,77.9322
2020.4.28,69.316
2020.4.29,59.8429
2020.4.30,58.0189
2020.5.1,58.8094
2020.5.2,57.613
2020.5.3,69.4113
2020.5.4,66.8784
2020.5.5,77.3593
2020.5.6,77.715
2020.5.7,71.2393
2020.5.8,58.376
2020.5.9,62.6999
2020.5.10,72.2484
2020.5.11,76.2414
2020.5.12,75.5384
2020.5.13,71.9315
2020.5.14,70.4221
2020.5.15,67.1014
2020.5.16,60.1725
2020.5.17,73.3211
2020.5.18,83.2498
2020.5.19,80.3901
2020.5.20,75.063
2020.5.21,73.3424
2020.5.22,67.7295
2020.5.23,65.6233
2020.5.24,82.9821
2020.5.25,93.0539
2020.5.26,92.1179
2020.5.27,90.4881
2020.5.28,81.6235
2020.5.29,71.8976
2020.5.30,68.5372
2020.5.31,86.422
2020.6.1,95.2978
2020.6.2,92.7509
2020.6.3,92.5861
2020.6.4,87.4374
2020.6.5,72.755
2020.6.6,69.9824
2020.6.7,90.1228
2020.6.8,98.0022
2020.6.9,96.1958
2020.6.10,90.2628
2020.6.11,84.4675
2020.6.12,71.4669
2020.6.13,69.1115
2020.6.14,82.8665
2020.6.15,88.5494
2020.6.16,85.9827
2020.6.17,79.5661
2020.6.18,76.8269
2020.6.19,65.1835
2020.6.20,61.5725
2020.6.21,77.9177
2020.6.22,86.4734
2020.6.23,81.9364
2020.6.24,80.9748
2020.6.25,72.2308
2020.6.26,64.1447
2020.6.27,61.0456
2020.6.28,77.2884
2020.6.29,80.3973
2020.6.30,79.9517
2020.7.1,74.6097
2020.7.2,73.8891
2020.7.3,66.0608
2020.7.4,58.7995
2020.7.5,76.3727
2020.7.6,83.183
2020.7.7,78.4293
2020.7.8,75.9384
2020.7.9,74.1893
2020.7.10,60.0632
2020.7.11,62.4037
2020.7.12,75.5488
2020.7.13,83.3934
2020.7.14,84.4431
2020.7.15,78.1426
2020.7.16,70.1874
2020.7.17,62.2475
2020.7.18,59.0577
2020.7.19,76.8793
2020.7.20,78.2568
2020.7.21,75.644
2020.7.22,76.4716
2020.7.23,73.8562
2020.7.24,61.7644
2020.7.25,58.4424
2020.7.26,71.3603
2020.7.27,77.1231
2020.7.28,75.0616
2020.7.29,70.9626
2020.7.30,64.1853
2020.7.31,57.324
2020.8.1,59.0329
2020.8.2,69.4131
2020.8.3,70.0266
2020.8.4,68.478
2020.8.5,69.269
2020.8.6,66.7308
2020.8.7,60.0858
2020.8.8,56.5804
2020.8.9,67.4265
2020.8.10,70.5314
2020.8.11,68.6491
2020.8.12,66.4472
2020.8.13,61.1829
2020.8.14,52.4597
2020.8.15,51.9292
2020.8.16,58.5286
2020.8.17,71.1901
2020.8.18,70.6208
2020.8.19,70.2736
2020.8.20,68.1335
2020.8.21,60.1838
2020.8.22,59.777
2020.8.23,70.4637
2020.8.24,72.9369
2020.8.25,76.4197
2020.8.26,74.7582
2020.8.27,72.9667
2020.8.28,64.7411
2020.8.29,67.092
2020.8.30,80.5147
2020.8.31,76.7863
2020.9.1,78.8772
2020.9.2,82.8475
2020.9.3,78.5015
2020.9.4,71.871
2020.9.5,73.7329
2020.9.6,91.8804
2020.9.7,97.6992
2020.9.8,98.7868
2020.9.9,78.9182
2020.9.10,117.0856
2020.9.11,84.6034
2020.9.12,86.0454
2020.9.13,95.7249
2020.9.14,102.6168
2020.9.15,99.2898
2020.9.16,99.325
2020.9.17,96.4034
2020.9.18,79.0966
2020.9.19,74.742
2020.9.20,91.2109
2020.9.21,94.8016
2020.9.22,91.4732
2020.9.23,86.6274
2020.9.24,81.8181
2020.9.25,72.6159
2020.9.26,65.7334
2020.9.27,80.907
2020.9.28,70.4686
2020.9.29,55.2481
2020.9.30,50.8158
2020.10.1,54.5925
2020.10.2,65.3727
2020.10.3,78.7882
2020.10.4,96.5529
2020.10.5,98.0437
2020.10.6,91.9938
2020.10.7,85.6007
2020.10.8,75.1799
2020.10.9,69.7905
2020.10.10,74.1171
2020.10.11,88.1755
2020.10.12,90.7684
2020.10.13,87.6744
2020.10.14,87.515
2020.10.15,79.4898
2020.10.16,72.2927
2020.10.17,65.7023
2020.10.18,81.3034
2020.10.19,89.0735
2020.10.20,86.9123
2020.10.21,85.5971
2020.10.22,78.1448
2020.10.23,68.5606
2020.10.24,61.4095
2020.10.25,74.6882
2020.10.26,85.5158
2020.10.27,83.4873
2020.10.28,80.4411
2020.10.29,78.5823
2020.10.30,67.0771
2020.10.31,59.8456
2020.11.1,83.6986
2020.11.2,86.6035
2020.11.3,83.453
2020.11.4,79.5873
2020.11.5,75.1759
2020.11.6,69.437
2020.11.7,62.5631
2020.11.8,76.7461
2020.11.9,84.9898
2020.11.10,81.0926
2020.11.11,79.4623
2020.11.12,78.7444
2020.11.13,67.9444
2020.11.14,49.15399933
2020.11.15,48.72503662
2020.11.16,52.94184875
2020.11.17,58.16291046
2020.11.18,61.19716644
2020.11.19,60.77416229
2020.11.20,59.95639038
2020.11.21,60.44877625
2020.11.22,61.24419403
2020.11.23,64.02313232
2020.11.24,66.28288269
2020.11.25,66.20058441
2020.11.26,64.86445618
2020.11.27,63.36710358
2020.11.28,63.90874481
2020.11.29,65.39479828
2020.11.30,66.28089142
2020.12.1,65.93354034
2020.12.2,62.90193939
2020.12.3,59.02658844
2020.12.4,55.72241974
2020.12.5,54.55432892
2020.12.6,55.70228577
2020.12.7,57.20222473
2020.12.8,58.44720459
2020.12.9,57.98566437
2020.12.10,58.10007477
2020.12.11,59.09807587
2020.12.12,60.01235962
