period,index
2018.2.21,21.777
2018.2.22,21.3206
2018.2.23,20.9698
2018.2.24,21.5414
2018.2.25,24.5298
2018.2.26,23.844
2018.2.27,22.9604
2018.2.28,21.5283
2018.3.1,25.3433
2018.3.2,19.3765
2018.3.3,22.1297
2018.3.4,23.7618
2018.3.5,20.1932
2018.3.6,18.6478
2018.3.7,21.2285
2018.3.8,19.3137
2018.3.9,17.9037
2018.3.10,21.2863
2018.3.11,23.015
2018.3.12,19.0108
2018.3.13,18.3146
2018.3.14,17.0116
2018.3.15,18.4171
2018.3.16,17.4035
2018.3.17,20.8325
2018.3.18,23.6078
2018.3.19,21.0994
2018.3.20,19.1643
2018.3.21,19.6695
2018.3.22,18.3132
2018.3.23,17.1854
2018.3.24,21.4271
2018.3.25,23.6539
2018.3.26,18.8595
2018.3.27,18.0139
2018.3.28,17.278
2018.3.29,16.473
2018.3.30,15.8531
2018.3.31,18.9273
2018.4.1,21.2461
2018.4.2,17.2035
2018.4.3,16.1037
2018.4.4,17.3746
2018.4.5,18.045
2018.4.6,16.9403
2018.4.7,19.3318
2018.4.8,21.5847
2018.4.9,17.8581
2018.4.10,17.8356
2018.4.11,17.8279
2018.4.12,16.4924
2018.4.13,16.156
2018.4.14,21.7811
2018.4.15,22.9911
2018.4.16,18.8397
2018.4.17,17.7665
2018.4.18,18.0884
2018.4.19,17.7534
2018.4.20,16.8382
2018.4.21,19.7174
2018.4.22,23.8471
2018.4.23,21.5481
2018.4.24,18.8916
2018.4.25,18.1457
2018.4.26,17.7936
2018.4.27,16.3831
2018.4.28,19.6776
2018.4.29,22.5545
2018.4.30,19.6185
2018.5.1,21.4994
2018.5.2,20.2763
2018.5.3,19.0406
2018.5.4,18.3223
2018.5.5,22.0904
2018.5.6,23.8354
2018.5.7,23.7379
2018.5.8,19.6659
2018.5.9,18.1028
2018.5.10,17.5918
2018.5.11,16.7362
2018.5.12,20.9729
2018.5.13,22.8412
2018.5.14,18.8523
2018.5.15,17.0983
2018.5.16,16.7804
2018.5.17,16.3398
2018.5.18,15.1835
2018.5.19,17.2184
2018.5.20,19.381
2018.5.21,17.8613
2018.5.22,20.7201
2018.5.23,16.9664
2018.5.24,16.347
2018.5.25,14.9478
2018.5.26,17.408
2018.5.27,20.2095
2018.5.28,16.6242
2018.5.29,16.2043
2018.5.30,15.7763
2018.5.31,15.7276
2018.6.1,15.9253
2018.6.2,17.9475
2018.6.3,19.8235
2018.6.4,17.1881
2018.6.5,17.6518
2018.6.6,19.9467
2018.6.7,16.3371
2018.6.8,15.3664
2018.6.9,18.157
2018.6.10,20.5057
2018.6.11,17.2622
2018.6.12,15.6341
2018.6.13,18.3968
2018.6.14,15.7018
2018.6.15,14.5054
2018.6.16,15.7501
2018.6.17,18.0161
2018.6.18,14.6449
2018.6.19,14.448
2018.6.20,14.3433
2018.6.21,14.3912
2018.6.22,13.2954
2018.6.23,15.7763
2018.6.24,16.1154
2018.6.25,14.6535
2018.6.26,15.3248
2018.6.27,14.1054
2018.6.28,12.9541
2018.6.29,14.7934
2018.6.30,17.3945
2018.7.1,19.3851
2018.7.2,16.2797
2018.7.3,15.5018
2018.7.4,14.942
2018.7.5,15.0517
2018.7.6,13.9383
2018.7.7,15.477
2018.7.8,17.3489
2018.7.9,15.6427
2018.7.10,14.97
2018.7.11,14.2954
2018.7.12,14.1623
2018.7.13,13.2209
2018.7.14,15.0476
2018.7.15,16.6563
2018.7.16,14.1194
2018.7.17,14.1803
2018.7.18,14.0309
2018.7.19,13.6394
2018.7.20,13.7347
2018.7.21,15.6097
2018.7.22,17.3732
2018.7.23,15.5939
2018.7.24,15.8292
2018.7.25,15.4607
2018.7.26,16.0824
2018.7.27,15.2842
2018.7.28,15.4666
2018.7.29,17.8645
2018.7.30,17.5385
2018.7.31,17.4048
2018.8.1,17.2626
2018.8.2,17.1651
2018.8.3,15.8716
2018.8.4,16.7258
2018.8.5,18.5331
2018.8.6,17.8152
2018.8.7,17.4328
2018.8.8,17.962
2018.8.9,17.2333
2018.8.10,16.0991
2018.8.11,16.8969
2018.8.12,18.3308
2018.8.13,17.9146
2018.8.14,16.8477
2018.8.15,19.8998
2018.8.16,18.1796
2018.8.17,17.389
2018.8.18,18.539
2018.8.19,20.0045
2018.8.20,18.3665
2018.8.21,19.0753
2018.8.22,18.0022
2018.8.23,17.9665
2018.8.24,18.888
2018.8.25,19.8772
2018.8.26,21.959
2018.8.27,18.7841
2018.8.28,19.209
2018.8.29,17.4992
2018.8.30,17.124
2018.8.31,16.7335
2018.9.1,18.2834
2018.9.2,20.6537
2018.9.3,18.5498
2018.9.4,18.0627
2018.9.5,17.5511
2018.9.6,16.8974
2018.9.7,16.4089
2018.9.8,17.5493
2018.9.9,19.3544
2018.9.10,17.3019
2018.9.11,16.687
2018.9.12,16.3633
2018.9.13,15.612
2018.9.14,14.9199
2018.9.15,17.7444
2018.9.16,19.7648
2018.9.17,17.5963
2018.9.18,15.7876
2018.9.19,14.9971
2018.9.20,14.7867
2018.9.21,15.0074
2018.9.22,15.9687
2018.9.23,16.3055
2018.9.24,16.8143
2018.9.25,18.8699
2018.9.26,20.7865
2018.9.27,18.5065
2018.9.28,16.3551
2018.9.29,18.4035
2018.9.30,19.4519
2018.10.1,17.5985
2018.10.2,15.8793
2018.10.3,18.4225
2018.10.4,15.9073
2018.10.5,16.7967
2018.10.6,19.2433
2018.10.7,19.4654
2018.10.8,17.9588
2018.10.9,20.4835
2018.10.10,17.5601
2018.10.11,16.3949
2018.10.12,15.8282
2018.10.13,17.4423
2018.10.14,19.8537
2018.10.15,17.6915
2018.10.16,17.7218
2018.10.17,16.761
2018.10.18,15.9402
2018.10.19,14.9117
2018.10.20,17.1543
2018.10.21,19.8013
2018.10.22,17.2161
2018.10.23,16.887
2018.10.24,15.965
2018.10.25,15.1348
2018.10.26,15.7118
2018.10.27,17.1123
2018.10.28,20.363
2018.10.29,17.3778
2018.10.30,16.5023
2018.10.31,15.3108
2018.11.1,15.3804
2018.11.2,15.0074
2018.11.3,16.4364
2018.11.4,18.1936
2018.11.5,16.2337
2018.11.6,19.102
2018.11.7,39.3918
2018.11.8,44.1835
2018.11.9,39.0613
2018.11.10,46.956
2018.11.11,51.2483
2018.11.12,42.14
2018.11.13,41.3915
2018.11.14,40.7987
2018.11.15,39.7187
2018.11.16,39.116
2018.11.17,45.8896
2018.11.18,51.3129
2018.11.19,42.9116
2018.11.20,42.7374
2018.11.21,41.5269
2018.11.22,40.8285
2018.11.23,37.6021
2018.11.24,47.9475
2018.11.25,51.2818
2018.11.26,43.8679
2018.11.27,42.6769
2018.11.28,44.7388
2018.11.29,44.355
2018.11.30,42.364
2018.12.1,51.9558
2018.12.2,57.9168
2018.12.3,49.8149
2018.12.4,49.7977
2018.12.5,48.9923
2018.12.6,45.6892
2018.12.7,46.1849
2018.12.8,54.7374
2018.12.9,61.9545
2018.12.10,52.3012
2018.12.11,51.8606
2018.12.12,51.0465
2018.12.13,50.7612
2018.12.14,49.1674
2018.12.15,56.9479
2018.12.16,64.8408
2018.12.17,57.7462
2018.12.18,56.7086
2018.12.19,54.8038
2018.12.20,52.4963
2018.12.21,47.385
2018.12.22,55.8467
2018.12.23,63.2945
2018.12.24,56.6179
2018.12.25,76.1705
2018.12.26,53.9519
2018.12.27,45.4454
2018.12.28,45.3036
2018.12.29,55.3104
2018.12.30,59.5688
2018.12.31,51.7188
2019.1.1,60.5016
2019.1.2,52.3102
2019.1.3,50.903
2019.1.4,49.7869
2019.1.5,57.3854
2019.1.6,60.8199
2019.1.7,53.1152
2019.1.8,52.9559
2019.1.9,53.4913
2019.1.10,50.7296
2019.1.11,46.3574
2019.1.12,50.7395
2019.1.13,55.1844
2019.1.14,50.8668
2019.1.15,49.9684
2019.1.16,50.2506
2019.1.17,52.4529
2019.1.18,50.5043
2019.1.19,56.538
2019.1.20,62.8127
2019.1.21,57.4427
2019.1.22,57.692
2019.1.23,57.2996
2019.1.24,54.9889
2019.1.25,50.595
2019.1.26,57.9958
2019.1.27,64.7677
2019.1.28,56.3926
2019.1.29,53.9455
2019.1.30,54.244
2019.1.31,51.0849
2019.2.1,50.4682
2019.2.2,57.7182
2019.2.3,61.1048
2019.2.4,60.8501
2019.2.5,65.2634
2019.2.6,75.1858
2019.2.7,68.902
2019.2.8,63.8819
2019.2.9,70.6731
2019.2.10,75.2237
2019.2.11,61.6642
2019.2.12,58.8464
2019.2.13,57.8225
2019.2.14,55.812
2019.2.15,55.57
2019.2.16,61.0501
2019.2.17,67.4355
2019.2.18,60.8677
2019.2.19,63.4475
2019.2.20,58.5403
2019.2.21,57.9462
2019.2.22,55.8106
2019.2.23,60.4135
2019.2.24,67.3421
2019.2.25,61.7093
2019.2.26,58.729
2019.2.27,57.0951
2019.2.28,53.0055
2019.3.1,58.1295
2019.3.2,59.2586
2019.3.3,63.2408
2019.3.4,48.2789
2019.3.5,48.8243
2019.3.6,45.6896
2019.3.7,47.333
2019.3.8,45.1862
2019.3.9,57.087
2019.3.10,63.3369
2019.3.11,50.3242
2019.3.12,45.854
2019.3.13,46.0603
2019.3.14,43.4697
2019.3.15,43.2259
2019.3.16,54.9871
2019.3.17,59.2731
2019.3.18,47.5394
2019.3.19,46.4107
2019.3.20,50.5558
2019.3.21,46.5136
2019.3.22,44.5298
2019.3.23,54.4006
2019.3.24,59.655
2019.3.25,48.7448
2019.3.26,46.1985
2019.3.27,46.2409
2019.3.28,47.6608
2019.3.29,42.4796
2019.3.30,56.7669
2019.3.31,59.9815
2019.4.1,48.3489
2019.4.2,47.1543
2019.4.3,50.0221
2019.4.4,47.296
2019.4.5,44.0092
2019.4.6,57.0897
2019.4.7,62.2123
2019.4.8,51.5481
2019.4.9,52.3419
2019.4.10,60.1995
2019.4.11,52.7319
2019.4.12,49.5729
2019.4.13,55.3659
2019.4.14,64.099
2019.4.15,51.5215
2019.4.16,47.6969
2019.4.17,48.6708
2019.4.18,47.4784
2019.4.19,47.1154
2019.4.20,56.803
2019.4.21,63.4164
2019.4.22,52.2087
2019.4.23,52.0782
2019.4.24,56.2635
2019.4.25,63.9975
2019.4.26,62.931
2019.4.27,72.5197
2019.4.28,88.813
2019.4.29,75.7524
2019.4.30,67.5046
2019.5.1,79.0807
2019.5.2,68.8288
2019.5.3,64.2133
2019.5.4,81.382
2019.5.5,91.7061
2019.5.6,95.2156
2019.5.7,69.4212
2019.5.8,61.5247
2019.5.9,57.1705
2019.5.10,55.4052
2019.5.11,70.1797
2019.5.12,79.0668
2019.5.13,63.1229
2019.5.14,62.2145
2019.5.15,59.3516
2019.5.16,55.6355
2019.5.17,53.3238
2019.5.18,67.8938
2019.5.19,79.7295
2019.5.20,62.6543
2019.5.21,57.6094
2019.5.22,56.2698
2019.5.23,53.2629
2019.5.24,51.8037
2019.5.25,65.025
2019.5.26,67.6455
2019.5.27,57.1389
2019.5.28,52.9179
2019.5.29,51.5685
2019.5.30,50.7919
2019.5.31,49.0085
2019.6.1,59.4302
2019.6.2,65.3366
2019.6.3,53.9947
2019.6.4,53.5234
2019.6.5,50.7192
2019.6.6,67.1407
2019.6.7,59.9914
2019.6.8,61.6854
2019.6.9,68.2726
2019.6.10,53.9848
2019.6.11,51.568
2019.6.12,50.4695
2019.6.13,51.1436
2019.6.14,56.0328
2019.6.15,62.1635
2019.6.16,66.5922
2019.6.17,55.1167
2019.6.18,54.151
2019.6.19,52.9798
2019.6.20,54.7198
2019.6.21,55.6228
2019.6.22,68.0333
2019.6.23,78.5977
2019.6.24,63.7017
2019.6.25,58.4116
2019.6.26,60.3702
2019.6.27,56.9335
2019.6.28,53.1834
2019.6.29,69.7462
2019.6.30,81.1386
2019.7.1,63.6593
2019.7.2,59.311
2019.7.3,59.0455
2019.7.4,55.9027
2019.7.5,52.6588
2019.7.6,62.6981
2019.7.7,69.7769
2019.7.8,57.0206
2019.7.9,54.3212
2019.7.10,57.6053
2019.7.11,54.5528
2019.7.12,51.4777
2019.7.13,60.2424
2019.7.14,66.3574
2019.7.15,55.6499
2019.7.16,52.7197
2019.7.17,51.5486
2019.7.18,50.6546
2019.7.19,51.2646
2019.7.20,59.0622
2019.7.21,63.3189
2019.7.22,53.7351
2019.7.23,51.7025
2019.7.24,52.7816
2019.7.25,53.3545
2019.7.26,51.768
2019.7.27,53.3961
2019.7.28,59.9973
2019.7.29,53.4114
2019.7.30,52.7884
2019.7.31,53.9121
2019.8.1,54.151
2019.8.2,52.9532
2019.8.3,54.0882
2019.8.4,60.3946
2019.8.5,55.3235
2019.8.6,54.7198
2019.8.7,54.7627
2019.8.8,52.7622
2019.8.9,49.8203
2019.8.10,51.3486
2019.8.11,57.0576
2019.8.12,52.9852
2019.8.13,52.0028
2019.8.14,49.9449
2019.8.15,58.1471
2019.8.16,49.6198
2019.8.17,51.5052
2019.8.18,54.4729
2019.8.19,49.8745
2019.8.20,48.1403
2019.8.21,49.2288
2019.8.22,48.0207
2019.8.23,45.0327
2019.8.24,50.1977
2019.8.25,54.6155
2019.8.26,47.5254
2019.8.27,47.3759
2019.8.28,46.1113
2019.8.29,44.7478
2019.8.30,42.0646
2019.8.31,49.7119
2019.9.1,57.6644
2019.9.2,46.6292
2019.9.3,46.5786
2019.9.4,46.2766
2019.9.5,45.9005
2019.9.6,44.1866
2019.9.7,58.6243
2019.9.8,58.0861
2019.9.9,45.4205
2019.9.10,44.3013
2019.9.11,41.456
2019.9.12,49.8966
2019.9.13,50.5693
2019.9.14,55.8084
2019.9.15,60.6221
2019.9.16,49.9169
2019.9.17,46.0242
2019.9.18,43.8643
2019.9.19,41.3766
2019.9.20,40.1129
2019.9.21,50.2081
2019.9.22,57.6233
2019.9.23,45.0499
2019.9.24,43.1631
2019.9.25,42.8769
2019.9.26,43.1762
2019.9.27,42.2809
2019.9.28,50.8014
2019.9.29,54.728
2019.9.30,46.8405
2019.10.1,45.9375
2019.10.2,47.0333
2019.10.3,56.1732
2019.10.4,49.1196
2019.10.5,52.2398
2019.10.6,55.6941
2019.10.7,46.8838
2019.10.8,44.1347
2019.10.9,54.1031
2019.10.10,43.2146
2019.10.11,42.1166
2019.10.12,50.3535
2019.10.13,54.6273
2019.10.14,44.462
2019.10.15,42.7504
2019.10.16,43.7681
2019.10.17,42.6019
2019.10.18,42.6534
2019.10.19,50.9517
2019.10.20,56.3014
2019.10.21,47.8089
2019.10.22,45.4815
2019.10.23,44.3555
2019.10.24,45.2485
2019.10.25,43.7753
2019.10.26,49.3643
2019.10.27,53.9771
2019.10.28,45.5452
2019.10.29,44.1952
2019.10.30,42.1337
2019.10.31,41.8628
2019.11.1,42.4434
2019.11.2,49.6961
2019.11.3,55.4819
2019.11.4,45.3619
2019.11.5,45.6535
2019.11.6,45.3962
2019.11.7,42.7748
2019.11.8,41.829
2019.11.9,50.903
2019.11.10,55.3077
2019.11.11,46.6725
2019.11.12,45.644
2019.11.13,47.6866
2019.11.14,45.7601
2019.11.15,44.6575
2019.11.16,51.4235
2019.11.17,58.2997
2019.11.18,47.9665
2019.11.19,45.8684
2019.11.20,44.956
2019.11.21,44.2358
2019.11.22,43.0845
2019.11.23,52.3861
2019.11.24,59.39
2019.11.25,50.2655
2019.11.26,50.5075
2019.11.27,49.7151
2019.11.28,47.022
2019.11.29,44.9447
2019.11.30,54.5528
2019.12.1,65.5461
2019.12.2,54.3483
2019.12.3,51.019
2019.12.4,51.2863
2019.12.5,49.6857
2019.12.6,48.3213
2019.12.7,57.9665
2019.12.8,65.1384
2019.12.9,57.1655
2019.12.10,56.4815
2019.12.11,57.3136
2019.12.12,55.7664
2019.12.13,53.1473
2019.12.14,62.2723
2019.12.15,71.3007
2019.12.16,66.0228
2019.12.17,66.7339
2019.12.18,64.0164
2019.12.19,59.9309
2019.12.20,54.9108
2019.12.21,60.5282
2019.12.22,66.6323
2019.12.23,57.8703
2019.12.24,54.5663
2019.12.25,70.1512
2019.12.26,52.3071
2019.12.27,47.4107
2019.12.28,54.1108
2019.12.29,59.7964
2019.12.30,51.1757
2019.12.31,48.7778
2020.1.1,57.8879
2020.1.2,51.4475
2020.1.3,49.7417
2020.1.4,55.868
2020.1.5,58.7796
2020.1.6,53.839
2020.1.7,53.1812
2020.1.8,52.154
2020.1.9,52.8046
2020.1.10,49.865
2020.1.11,56.096
2020.1.12,61.722
2020.1.13,55.7239
2020.1.14,53.4426
2020.1.15,53.2715
2020.1.16,52.0908
2020.1.17,50.1842
2020.1.18,55.882
2020.1.19,60.6948
2020.1.20,54.4029
2020.1.21,52.9757
2020.1.22,50.3368
2020.1.23,48.3855
2020.1.24,50.5359
2020.1.25,55.1239
2020.1.26,61.8222
2020.1.27,71.0208
2020.1.28,61.5883
2020.1.29,57.9186
2020.1.30,55.7596
2020.1.31,52.5247
2020.2.1,62.8159
2020.2.2,65.9375
2020.2.3,55.5041
2020.2.4,61.5459
2020.2.5,57.5362
2020.2.6,56.533
2020.2.7,55.3059
2020.2.8,61.6028
2020.2.9,67.8003
2020.2.10,58.4455
2020.2.11,58.86
2020.2.12,60.0506
2020.2.13,60.6424
2020.2.14,55.7966
2020.2.15,60.2027
2020.2.16,65.5759
2020.2.17,59.6821
2020.2.18,58.4135
2020.2.19,55.7813
2020.2.20,54.8205
2020.2.21,53.2227
2020.2.22,60.2212
2020.2.23,63.8169
2020.2.24,60.6172
2020.2.25,65.1799
2020.2.26,63.7735
2020.2.27,63.4539
2020.2.28,64.3031
2020.2.29,67.4423
2020.3.1,76.4052
2020.3.2,70.5977
2020.3.3,71.8005
2020.3.4,72.0989
2020.3.5,71.2077
2020.3.6,68.9232
2020.3.7,73.4046
2020.3.8,76.6856
2020.3.9,71.689
2020.3.10,73.8539
2020.3.11,70.3345
2020.3.12,68.5868
2020.3.13,65.0864
2020.3.14,67.5258
2020.3.15,73.8588
2020.3.16,68.799
2020.3.17,69.2243
2020.3.18,65.7619
2020.3.19,66.7348
2020.3.20,61.6773
2020.3.21,64.3415
2020.3.22,68.8374
2020.3.23,64.0263
2020.3.24,63.6042
2020.3.25,62.648
2020.3.26,62.3847
2020.3.27,60.6813
2020.3.28,63.8421
2020.3.29,68.9205
2020.3.30,66.0373
2020.3.31,65.63
2020.4.1,67.0621
2020.4.2,65.6251
2020.4.3,63.7207
2020.4.4,68.0947
2020.4.5,73.3505
2020.4.6,68.9223
2020.4.7,67.4373
2020.4.8,66.3601
2020.4.9,66.0856
2020.4.10,64.0936
2020.4.11,70.3314
2020.4.12,76.2179
2020.4.13,68.7742
2020.4.14,68.2599
2020.4.15,73.276
2020.4.16,65.2372
2020.4.17,68.6974
2020.4.18,69.2365
2020.4.19,80.1828
2020.4.20,71.703
2020.4.21,70.7336
2020.4.22,74.3501
2020.4.23,71.042
2020.4.24,69.4474
2020.4.25,76.7231
2020.4.26,83.6972
2020.4.27,77.789
2020.4.28,74.4516
2020.4.29,71.4325
2020.4.30,75.4386
2020.5.1,72.7468
2020.5.2,76.7353
2020.5.3,85.1117
2020.5.4,80.0253
2020.5.5,99.7945
2020.5.6,74.0981
2020.5.7,64.0552
2020.5.8,59.609
2020.5.9,71.9513
2020.5.10,74.5257
2020.5.11,66.1556
2020.5.12,64.6042
2020.5.13,63.4164
2020.5.14,62.3373
2020.5.15,63.0954
2020.5.16,65.472
2020.5.17,68.4866
2020.5.18,65.6521
2020.5.19,63.3437
2020.5.20,61.5138
2020.5.21,60.6465
2020.5.22,58.501
2020.5.23,61.1878
2020.5.24,68.1552
2020.5.25,62.7581
2020.5.26,61.6154
2020.5.27,60.1183
2020.5.28,57.1773
2020.5.29,54.3857
2020.5.30,58.6744
2020.5.31,63.5825
2020.6.1,59.6076
2020.6.2,58.6302
2020.6.3,55.635
2020.6.4,55.0824
2020.6.5,53.2963
2020.6.6,58.1182
2020.6.7,61.9874
2020.6.8,54.248
2020.6.9,54.0236
2020.6.10,54.9975
2020.6.11,52.257
2020.6.12,52.1536
2020.6.13,58.6189
2020.6.14,62.6294
2020.6.15,54.5094
2020.6.16,53.9239
2020.6.17,53.2895
2020.6.18,52.2199
2020.6.19,49.9128
2020.6.20,55.4075
2020.6.21,60.0691
2020.6.22,52.6909
2020.6.23,51.9229
2020.6.24,54.7695
2020.6.25,52.8787
2020.6.26,51.6014
2020.6.27,56.4084
2020.6.28,58.8667
2020.6.29,53.5387
2020.6.30,52.0281
2020.7.1,51.852
2020.7.2,51.6163
2020.7.3,50.1395
2020.7.4,55.8224
2020.7.5,59.9088
2020.7.6,53.1297
2020.7.7,51.1707
2020.7.8,49.4573
2020.7.9,48.6758
2020.7.10,48.0459
2020.7.11,54.4661
2020.7.12,61.7834
2020.7.13,58.6857
2020.7.14,58.7634
2020.7.15,54.2223
2020.7.16,48.4234
2020.7.17,48.3769
2020.7.18,52.7012
2020.7.19,59.2875
2020.7.20,53.0629
2020.7.21,53.2078
2020.7.22,53.3031
2020.7.23,53.6119
2020.7.24,50.1332
2020.7.25,54.7632
2020.7.26,58.0942
2020.7.27,54.0408
2020.7.28,53.9934
2020.7.29,55.053
2020.7.30,52.1233
2020.7.31,49.6424
2020.8.1,56.1226
2020.8.2,60.6113
2020.8.3,56.5587
2020.8.4,54.5627
2020.8.5,55.1266
2020.8.6,53.8114
2020.8.7,53.9478
2020.8.8,58.9923
2020.8.9,64.0485
2020.8.10,58.7367
2020.8.11,56.0278
2020.8.12,54.5311
2020.8.13,53.2552
2020.8.14,50.0862
2020.8.15,54.3532
2020.8.16,57.0698
2020.8.17,60.5228
2020.8.18,55.5871
2020.8.19,55.8246
2020.8.20,56.0757
2020.8.21,54.984
2020.8.22,63.2927
2020.8.23,67.1728
2020.8.24,60.6361
2020.8.25,59.9688
2020.8.26,63.5776
2020.8.27,63.3107
2020.8.28,61.2556
2020.8.29,69.7025
2020.8.30,73.9546
2020.8.31,65.989
2020.9.1,66.2093
2020.9.2,68.5859
2020.9.3,66.8463
2020.9.4,65.207
2020.9.5,75.6192
2020.9.6,83.2137
2020.9.7,80.8239
2020.9.8,77.6274
2020.9.9,57.7331
2020.9.10,93.485
2020.9.11,75.0101
2020.9.12,81.7003
2020.9.13,84.2941
2020.9.14,75.1772
2020.9.15,72.8832
2020.9.16,75.0964
2020.9.17,76.4671
2020.9.18,70.8713
2020.9.19,74.8566
2020.9.20,78.9435
2020.9.21,69.7973
2020.9.22,69.2496
2020.9.23,67.7787
2020.9.24,69.6641
2020.9.25,62.531
2020.9.26,71.2515
2020.9.27,77.2581
2020.9.28,64.6887
2020.9.29,63.2557
2020.9.30,71.1558
2020.10.1,74.9018
2020.10.2,77.9742
2020.10.3,81.6344
2020.10.4,87.7827
2020.10.5,73.7907
2020.10.6,69.4573
2020.10.7,68.1909
2020.10.8,65.1456
2020.10.9,72.7328
2020.10.10,74.6571
2020.10.11,78.1448
2020.10.12,67.5881
2020.10.13,66.5353
2020.10.14,66.445
2020.10.15,64.0151
2020.10.16,62.2511
2020.10.17,67.9796
2020.10.18,73.6904
2020.10.19,63.9017
2020.10.20,63.9153
2020.10.21,64.5347
2020.10.22,66.1167
2020.10.23,60.1449
2020.10.24,66.7881
2020.10.25,71.3788
2020.10.26,63.4272
2020.10.27,62.6592
2020.10.28,61.6592
2020.10.29,59.4988
2020.10.30,56.58
2020.10.31,65.6115
2020.11.1,77.7525
2020.11.2,63.5681
2020.11.3,62.7094
2020.11.4,59.7828
2020.11.5,60.6068
2020.11.6,61.3856
2020.11.7,72.015
2020.11.8,76.3628
2020.11.9,65.7488
2020.11.10,64.5442
2020.11.11,63.8715
2020.11.12,64.174
2020.11.13,60.33
2020.11.14,32.19783401
2020.11.15,42.79051971
2020.11.16,60.39408112
2020.11.17,58.81874466
2020.11.18,58.26533127
2020.11.19,60.07987976
2020.11.20,62.68911743
2020.11.21,63.98329163
2020.11.22,67.87804413
2020.11.23,73.69953918
2020.11.24,68.26919556
2020.11.25,65.49897003
2020.11.26,66.26020813
2020.11.27,67.1208725
2020.11.28,67.08461761
2020.11.29,69.49737549
2020.11.30,73.7039032
2020.12.1,69.46699524
2020.12.2,63.19184494
2020.12.3,61.27655411
2020.12.4,58.19937515
2020.12.5,58.29761124
2020.12.6,60.40796661
2020.12.7,64.82254791
2020.12.8,61.8860054
2020.12.9,58.25642776
2020.12.10,58.95075607
2020.12.11,56.52760696
2020.12.12,55.24136734
