period,index
2018.9.17,22.7162
2018.9.18,21.1333
2018.9.19,21.5947
2018.9.20,19.1548
2018.9.21,16.2671
2018.9.22,15.1253
2018.9.23,15.3438
2018.9.24,15.672
2018.9.25,18.2455
2018.9.26,20.9829
2018.9.27,23.7474
2018.9.28,21.1513
2018.9.29,19.0704
2018.9.30,20.3883
2018.10.1,21.4105
2018.10.2,19.4533
2018.10.3,19.2514
2018.10.4,20.3075
2018.10.5,19.0794
2018.10.6,17.4365
2018.10.7,17.7105
2018.10.8,19.4817
2018.10.9,19.7472
2018.10.10,21.3238
2018.10.11,19.1801
2018.10.12,17.6654
2018.10.13,15.184
2018.10.14,18.7119
2018.10.15,20.5693
2018.10.16,20.8434
2018.10.17,19.9431
2018.10.18,19.4469
2018.10.19,17.5114
2018.10.20,17.2279
2018.10.21,20.0343
2018.10.22,21.964
2018.10.23,20.9581
2018.10.24,18.893
2018.10.25,19.097
2018.10.26,20.0275
2018.10.27,16.724
2018.10.28,19.0731
2018.10.29,20.0596
2018.10.30,19.3715
2018.10.31,19.6718
2018.11.1,18.2099
2018.11.2,17.6753
2018.11.3,16.3606
2018.11.4,19.8104
2018.11.5,21.5874
2018.11.6,21.0976
2018.11.7,20.7066
2018.11.8,20.5007
2018.11.9,16.2405
2018.11.10,16.0197
2018.11.11,19.9495
2018.11.12,21.3757
2018.11.13,21.2958
2018.11.14,19.8736
2018.11.15,19.0325
2018.11.16,17.1543
2018.11.17,15.8829
2018.11.18,18.5282
2018.11.19,22.8254
2018.11.20,20.5644
2018.11.21,20.708
2018.11.22,20.014
2018.11.23,18.6532
2018.11.24,16.5254
2018.11.25,17.7069
2018.11.26,21.3653
2018.11.27,21.5847
2018.11.28,21.927
2018.11.29,19.7038
2018.11.30,18.2473
2018.12.1,17.5349
2018.12.2,20.1982
2018.12.3,23.3496
2018.12.4,22.7135
2018.12.5,22.1338
2018.12.6,21.4421
2018.12.7,18.1882
2018.12.8,17.0288
2018.12.9,19.2528
2018.12.10,21.615
2018.12.11,22.3103
2018.12.12,21.2633
2018.12.13,19.9689
2018.12.14,17.6302
2018.12.15,17.9895
2018.12.16,19.5548
2018.12.17,21.7157
2018.12.18,22.4557
2018.12.19,22.024
2018.12.20,21.624
2018.12.21,19.0406
2018.12.22,18.772
2018.12.23,20.6321
2018.12.24,20.6759
2018.12.25,22.2814
2018.12.26,23.0742
2018.12.27,21.0511
2018.12.28,20.0262
2018.12.29,21.1761
2018.12.30,23.5275
2018.12.31,19.3575
2019.1.1,21.2416
2019.1.2,23.4873
2019.1.3,22.718
2019.1.4,20.5034
2019.1.5,20.5671
2019.1.6,24.2214
2019.1.7,25.9439
2019.1.8,23.5844
2019.1.9,23.6756
2019.1.10,22.4471
2019.1.11,19.3223
2019.1.12,19.0338
2019.1.13,21.1445
2019.1.14,22.9211
2019.1.15,21.7373
2019.1.16,21.0281
2019.1.17,19.7689
2019.1.18,18.1656
2019.1.19,18.2609
2019.1.20,20.5991
2019.1.21,22.8737
2019.1.22,22.9117
2019.1.23,22.6665
2019.1.24,21.6795
2019.1.25,19.0894
2019.1.26,20.8524
2019.1.27,23.3031
2019.1.28,25.4779
2019.1.29,23.4544
2019.1.30,21.0872
2019.1.31,19.1088
2019.2.1,18.6605
2019.2.2,18.6925
2019.2.3,18.8844
2019.2.4,19.0325
2019.2.5,17.4721
2019.2.6,21.5369
2019.2.7,26.2644
2019.2.8,24.807
2019.2.9,23.7081
2019.2.10,24.9275
2019.2.11,26.7448
2019.2.12,26.4631
2019.2.13,25.5335
2019.2.14,25.0418
2019.2.15,22.6724
2019.2.16,21.9667
2019.2.17,25.4319
2019.2.18,28.6469
2019.2.19,26.5845
2019.2.20,25.017
2019.2.21,24.142
2019.2.22,20.251
2019.2.23,19.2086
2019.2.24,21.4795
2019.2.25,24.5154
2019.2.26,23.8178
2019.2.27,23.0196
2019.2.28,21.4032
2019.3.1,22.2457
2019.3.2,22.2272
2019.3.3,25.002
2019.3.4,24.709
2019.3.5,25.133
2019.3.6,25.7484
2019.3.7,24.956
2019.3.8,23.5207
2019.3.9,23.9677
2019.3.10,26.8631
2019.3.11,27.8925
2019.3.12,26.9439
2019.3.13,26.6884
2019.3.14,24.3993
2019.3.15,22.8484
2019.3.16,22.5283
2019.3.17,24.9998
2019.3.18,27.0739
2019.3.19,26.4283
2019.3.20,27.6139
2019.3.21,25.8328
2019.3.22,24.449
2019.3.23,24.3031
2019.3.24,24.9009
2019.3.25,28.7896
2019.3.26,27.9498
2019.3.27,26.8595
2019.3.28,25.6992
2019.3.29,23.0688
2019.3.30,23.4255
2019.3.31,26.0323
2019.4.1,27.1313
2019.4.2,25.1556
2019.4.3,24.4034
2019.4.4,23.8322
2019.4.5,22.2475
2019.4.6,20.8443
2019.4.7,24.556
2019.4.8,25.9064
2019.4.9,26.8978
2019.4.10,24.5718
2019.4.11,24.1438
2019.4.12,21.6935
2019.4.13,20.21
2019.4.14,23.9492
2019.4.15,24.4485
2019.4.16,22.9126
2019.4.17,23.281
2019.4.18,21.5594
2019.4.19,20.0908
2019.4.20,20.1991
2019.4.21,23.0706
2019.4.22,25.0738
2019.4.23,24.1578
2019.4.24,23.5794
2019.4.25,20.6605
2019.4.26,20.7314
2019.4.27,18.7525
2019.4.28,21.1432
2019.4.29,23.0417
2019.4.30,20.3982
2019.5.1,21.931
2019.5.2,22.3613
2019.5.3,20.3206
2019.5.4,19.418
2019.5.5,21.2294
2019.5.6,25.4057
2019.5.7,26.292
2019.5.8,23.6995
2019.5.9,22.6232
2019.5.10,20.3337
2019.5.11,19.2632
2019.5.12,23.9302
2019.5.13,26.701
2019.5.14,24.5302
2019.5.15,24.4476
2019.5.16,24.6869
2019.5.17,22.848
2019.5.18,21.2931
2019.5.19,23.9343
2019.5.20,26.045
2019.5.21,25.226
2019.5.22,25.8305
2019.5.23,25.6892
2019.5.24,23.8629
2019.5.25,21.9369
2019.5.26,23.5374
2019.5.27,29.2009
2019.5.28,27.1719
2019.5.29,29.1431
2019.5.30,27.1362
2019.5.31,25.7082
2019.6.1,21.9504
2019.6.2,24.7294
2019.6.3,27.297
2019.6.4,27.1033
2019.6.5,24.8571
2019.6.6,23.1076
2019.6.7,23.5848
2019.6.8,22.5888
2019.6.9,25.994
2019.6.10,27.6387
2019.6.11,25.589
2019.6.12,24.0137
2019.6.13,23.1401
2019.6.14,21.0777
2019.6.15,21.2714
2019.6.16,23.3329
2019.6.17,26.7877
2019.6.18,25.2079
2019.6.19,23.6891
2019.6.20,24.1217
2019.6.21,20.4158
2019.6.22,18.488
2019.6.23,20.6235
2019.6.24,27.2175
2019.6.25,24.5786
2019.6.26,24.2133
2019.6.27,22.6439
2019.6.28,21.2533
2019.6.29,20.4587
2019.6.30,23.5162
2019.7.1,24.9759
2019.7.2,24.2386
2019.7.3,24.7713
2019.7.4,24.8187
2019.7.5,23.6652
2019.7.6,22.1175
2019.7.7,25.2544
2019.7.8,30.0497
2019.7.9,30.4727
2019.7.10,29.5661
2019.7.11,28.0956
2019.7.12,26.4188
2019.7.13,25.477
2019.7.14,28.2383
2019.7.15,29.0713
2019.7.16,29.7513
2019.7.17,29.9743
2019.7.18,30.5707
2019.7.19,26.6834
2019.7.20,27.7435
2019.7.21,31.5355
2019.7.22,31.9505
2019.7.23,31.6678
2019.7.24,33.0539
2019.7.25,33.3686
2019.7.26,29.4492
2019.7.27,28.2252
2019.7.28,33.2963
2019.7.29,33.8733
2019.7.30,32.0209
2019.7.31,33.2033
2019.8.1,32.3627
2019.8.2,29.3883
2019.8.3,27.7737
2019.8.4,30.5865
2019.8.5,33.397
2019.8.6,35.4955
2019.8.7,35.6183
2019.8.8,33.3717
2019.8.9,30.7391
2019.8.10,28.6745
2019.8.11,34.3989
2019.8.12,36.0193
2019.8.13,31.2515
2019.8.14,30.4673
2019.8.15,30.7919
2019.8.16,30.8253
2019.8.17,28.6094
2019.8.18,31.9753
2019.8.19,34.1971
2019.8.20,33.4404
2019.8.21,33.5415
2019.8.22,31.9929
2019.8.23,29.023
2019.8.24,27.4265
2019.8.25,29.2808
2019.8.26,32.4439
2019.8.27,34.216
2019.8.28,33.43
2019.8.29,31.8723
2019.8.30,29.0998
2019.8.31,29.4081
2019.9.1,34.5483
2019.9.2,37.343
2019.9.3,38.8397
2019.9.4,40.1517
2019.9.5,39.2181
2019.9.6,36.0834
2019.9.7,37.5114
2019.9.8,39.205
2019.9.9,30.3499
2019.9.10,26.9742
2019.9.11,25.7804
2019.9.12,27.1746
2019.9.13,26.5195
2019.9.14,28.2171
2019.9.15,32.2891
2019.9.16,39.4149
2019.9.17,39.4957
2019.9.18,37.7074
2019.9.19,35.9701
2019.9.20,31.1983
2019.9.21,31.6926
2019.9.22,31.5251
2019.9.23,36.1087
2019.9.24,32.5649
2019.9.25,33.4873
2019.9.26,35.528
2019.9.27,32.9446
2019.9.28,33.0286
2019.9.29,35.4391
2019.9.30,36.697
2019.10.1,36.3629
2019.10.2,34.9583
2019.10.3,34.0964
2019.10.4,34.0882
2019.10.5,31.7062
2019.10.6,36.3741
2019.10.7,37.7308
2019.10.8,33.7167
2019.10.9,33.4923
2019.10.10,34.7045
2019.10.11,31.1631
2019.10.12,31.0439
2019.10.13,34.211
2019.10.14,36.2969
2019.10.15,34.9339
2019.10.16,28.7575
2019.10.17,26.6373
2019.10.18,26.5005
2019.10.19,28.7643
2019.10.20,34.342
2019.10.21,37.2685
2019.10.22,35.5872
2019.10.23,39.0925
2019.10.24,35.9308
2019.10.25,32.7234
2019.10.26,27.3457
2019.10.27,31.6918
2019.10.28,35.2423
2019.10.29,33.4598
2019.10.30,33.9356
2019.10.31,33.5212
2019.11.1,33.3157
2019.11.2,32.0981
2019.11.3,34.4512
2019.11.4,37.5467
2019.11.5,37.1019
2019.11.6,35.8188
2019.11.7,37.2292
2019.11.8,32.2624
2019.11.9,30.4669
2019.11.10,31.9902
2019.11.11,36.6197
2019.11.12,40.2804
2019.11.13,34.3808
2019.11.14,32.0385
2019.11.15,27.9218
2019.11.16,26.3755
2019.11.17,31.3473
2019.11.18,30.8222
2019.11.19,28.4785
2019.11.20,29.33
2019.11.21,28.4442
2019.11.22,26.2536
2019.11.23,25.0535
2019.11.24,29.2894
2019.11.25,32.9537
2019.11.26,33.0033
2019.11.27,32.0304
2019.11.28,30.7125
2019.11.29,29.2036
2019.11.30,29.8307
2019.12.1,34.6233
2019.12.2,33.9682
2019.12.3,32.9631
2019.12.4,32.076
2019.12.5,31.5766
2019.12.6,30.3237
2019.12.7,28.8401
2019.12.8,30.7657
2019.12.9,33.3397
2019.12.10,32.8345
2019.12.11,32.8467
2019.12.12,31.7292
2019.12.13,30.568
2019.12.14,29.1169
2019.12.15,32.3175
2019.12.16,33.0015
2019.12.17,34.7167
2019.12.18,31.9649
2019.12.19,29.4226
2019.12.20,25.6418
2019.12.21,25.775
2019.12.22,28.6419
2019.12.23,29.7102
2019.12.24,26.7475
2019.12.25,26.617
2019.12.26,26.6703
2019.12.27,24.3727
2019.12.28,22.8083
2019.12.29,25.4689
2019.12.30,26.4531
2019.12.31,23.8824
2020.1.1,27.5701
2020.1.2,31.2836
2020.1.3,29.2293
2020.1.4,27.8514
2020.1.5,25.8251
2020.1.6,27.1877
2020.1.7,26.0468
2020.1.8,24.7519
2020.1.9,27.916
2020.1.10,26.6274
2020.1.11,25.7208
2020.1.12,29.2316
2020.1.13,30.8317
2020.1.14,30.1016
2020.1.15,30.7847
2020.1.16,32.2511
2020.1.17,30.9874
2020.1.18,30.9685
2020.1.19,34.1415
2020.1.20,33.8602
2020.1.21,33.9217
2020.1.22,33.5569
2020.1.23,31.8037
2020.1.24,29.6537
2020.1.25,29.3878
2020.1.26,31.0439
2020.1.27,33.6061
2020.1.28,36.1525
2020.1.29,34.9474
2020.1.30,32.1008
2020.1.31,30.2041
2020.2.1,30.2055
2020.2.2,32.583
2020.2.3,33.374
2020.2.4,34.3113
2020.2.5,32.0091
2020.2.6,27.32
2020.2.7,25.4513
2020.2.8,25.4088
2020.2.9,27.2446
2020.2.10,28.5061
2020.2.11,28.4568
2020.2.12,29.5327
2020.2.13,26.827
2020.2.14,25.9028
2020.2.15,24.1641
2020.2.16,28.018
2020.2.17,27.8722
2020.2.18,28.7738
2020.2.19,27.073
2020.2.20,26.6211
2020.2.21,24.593
2020.2.22,24.3921
2020.2.23,27.8645
2020.2.24,27.7652
2020.2.25,28.8013
2020.2.26,28.3322
2020.2.27,27.6338
2020.2.28,25.7935
2020.2.29,26.2667
2020.3.1,28.4875
2020.3.2,28.9146
2020.3.3,30.0352
2020.3.4,29.7427
2020.3.5,30.1097
2020.3.6,30.0637
2020.3.7,30.6032
2020.3.8,31.7179
2020.3.9,32.3026
2020.3.10,33.8697
2020.3.11,33.0891
2020.3.12,30.7454
2020.3.13,28.2343
2020.3.14,25.5547
2020.3.15,29.5535
2020.3.16,30.1589
2020.3.17,30.6082
2020.3.18,30.9897
2020.3.19,31.1414
2020.3.20,28.8785
2020.3.21,29.0767
2020.3.22,32.4737
2020.3.23,32.9636
2020.3.24,32.9785
2020.3.25,32.3053
2020.3.26,36.4978
2020.3.27,35.1036
2020.3.28,33.239
2020.3.29,35.6816
2020.3.30,36.9809
2020.3.31,35.6229
2020.4.1,37.8988
2020.4.2,38.5164
2020.4.3,35.3976
2020.4.4,35.8536
2020.4.5,38.5602
2020.4.6,39.5341
2020.4.7,39.1404
2020.4.8,38.8384
2020.4.9,38.7806
2020.4.10,33.1054
2020.4.11,33.6386
2020.4.12,36.9529
2020.4.13,35.5944
2020.4.14,34.8824
2020.4.15,36.8094
2020.4.16,36.6667
2020.4.17,35.8495
2020.4.18,38.1873
2020.4.19,42.5482
2020.4.20,42.0909
2020.4.21,40.5825
2020.4.22,41.5053
2020.4.23,43.3361
2020.4.24,39.2442
2020.4.25,37.7855
2020.4.26,41.7631
2020.4.27,44.5926
2020.4.28,39.6673
2020.4.29,36.8509
2020.4.30,37.0003
2020.5.1,38.5607
2020.5.2,39.3178
2020.5.3,41.7676
2020.5.4,41.7938
2020.5.5,43.5541
2020.5.6,42.4936
2020.5.7,41.0217
2020.5.8,36.7462
2020.5.9,36.9349
2020.5.10,38.7345
2020.5.11,38.6713
2020.5.12,39.1905
2020.5.13,39.5792
2020.5.14,37.5074
2020.5.15,37.0089
2020.5.16,35.5132
2020.5.17,38.2483
2020.5.18,42.0024
2020.5.19,41.5784
2020.5.20,39.4745
2020.5.21,39.5639
2020.5.22,37.2256
2020.5.23,36.9665
2020.5.24,41.2132
2020.5.25,42.3907
2020.5.26,40.638
2020.5.27,39.6271
2020.5.28,38.0943
2020.5.29,35.3312
2020.5.30,34.1776
2020.5.31,39.1738
2020.6.1,39.8077
2020.6.2,38.9192
2020.6.3,40.9464
2020.6.4,47.8993
2020.6.5,47.8415
2020.6.6,47.167
2020.6.7,49.3978
2020.6.8,54.4594
2020.6.9,60.9224
2020.6.10,57.92
2020.6.11,62.5184
2020.6.12,61.8782
2020.6.13,41.0872
2020.6.14,46.0807
2020.6.15,51.6268
2020.6.16,51.3708
2020.6.17,44.6847
2020.6.18,42.8435
2020.6.19,40.1188
2020.6.20,35.4644
2020.6.21,40.6633
2020.6.22,45.6951
2020.6.23,45.3181
2020.6.24,48.4113
2020.6.25,45.8635
2020.6.26,43.9907
2020.6.27,46.0771
2020.6.28,54.3479
2020.6.29,53.0679
2020.6.30,44.3339
2020.7.1,41.6263
2020.7.2,35.6432
2020.7.3,31.634
2020.7.4,31.4516
2020.7.5,34.0016
2020.7.6,34.7871
2020.7.7,32.6701
2020.7.8,32.4823
2020.7.9,33.3121
2020.7.10,30.3684
2020.7.11,28.2586
2020.7.12,31.6773
2020.7.13,35.7515
2020.7.14,35.0463
2020.7.15,36.2721
2020.7.16,34.3415
2020.7.17,33.2327
2020.7.18,29.7752
2020.7.19,34.8115
2020.7.20,34.6811
2020.7.21,32.3347
2020.7.22,34.1591
2020.7.23,31.4001
2020.7.24,26.6811
2020.7.25,27.0455
2020.7.26,28.9539
2020.7.27,32.7135
2020.7.28,32.4214
2020.7.29,34.1298
2020.7.30,32.7767
2020.7.31,30.7572
2020.8.1,30.6755
2020.8.2,32.8742
2020.8.3,33.8882
2020.8.4,35.8965
2020.8.5,33.9429
2020.8.6,32.7311
2020.8.7,29.2212
2020.8.8,29.5734
2020.8.9,31.75
2020.8.10,32.499
2020.8.11,31.0172
2020.8.12,31.4294
2020.8.13,28.8501
2020.8.14,27.1534
2020.8.15,27.5972
2020.8.16,30.1951
2020.8.17,33.621
2020.8.18,32.0096
2020.8.19,32.5749
2020.8.20,30.5174
2020.8.21,27.5913
2020.8.22,30.5066
2020.8.23,30.5648
2020.8.24,31.8231
2020.8.25,31.783
2020.8.26,34.2842
2020.8.27,34.1853
2020.8.28,32.9857
2020.8.29,34.8201
2020.8.30,36.5299
2020.8.31,38.6727
2020.9.1,37.4338
2020.9.2,40.1418
2020.9.3,37.4794
2020.9.4,40.7337
2020.9.5,43.3591
2020.9.6,42.0674
2020.9.7,43.7668
2020.9.8,47.4338
2020.9.9,39.7689
2020.9.10,61.1175
2020.9.11,45.3944
2020.9.12,45.6265
2020.9.13,42.727
2020.9.14,44.3899
2020.9.15,43.4882
2020.9.16,44.6319
2020.9.17,44.333
2020.9.18,48.8131
2020.9.19,45.7236
2020.9.20,45.2748
2020.9.21,47.5733
2020.9.22,45.3285
2020.9.23,45.0409
2020.9.24,46.0039
2020.9.25,44.9912
2020.9.26,45.7037
2020.9.27,43.2756
2020.9.28,46.3213
2020.9.29,38.3088
2020.9.30,38.9029
2020.10.1,39.321
2020.10.2,43.3767
2020.10.3,43.7573
2020.10.4,42.7397
2020.10.5,44.1691
2020.10.6,43.3036
2020.10.7,42.3527
2020.10.8,42.3645
2020.10.9,39.5774
2020.10.10,40.8597
2020.10.11,40.6637
2020.10.12,43.234
2020.10.13,40.2809
2020.10.14,42.5794
2020.10.15,45.7245
2020.10.16,41.2195
2020.10.17,38.9259
2020.10.18,37.8293
2020.10.19,41.9103
2020.10.20,41.3671
2020.10.21,41.8656
2020.10.22,40.4267
2020.10.23,41.7924
2020.10.24,40.991
2020.10.25,39.0745
2020.10.26,42.6611
2020.10.27,39.7391
2020.10.28,33.2223
2020.10.29,39.5106
2020.10.30,41.6985
2020.10.31,39.5454
2020.11.1,45.4671
2020.11.2,45.1307
2020.11.3,44.1551
2020.11.4,43.1397
2020.11.5,43.5212
2020.11.6,41.9708
2020.11.7,41.959
2020.11.8,45.3032
2020.11.9,46.7186
2020.11.10,47.8279
2020.11.11,50.652
2020.11.12,49.9937
2020.11.13,46.5678
2020.11.14,45.36414719
2020.11.15,44.8625412
2020.11.16,44.23035049
2020.11.17,42.87805557
2020.11.18,42.70367813
2020.11.19,41.87504959
2020.11.20,43.46549225
2020.11.21,44.33447647
2020.11.22,43.52199936
2020.11.23,44.19112015
2020.11.24,44.02649307
2020.11.25,43.78875351
2020.11.26,42.50993729
2020.11.27,41.51928711
2020.11.28,41.23205185
2020.11.29,42.99485016
2020.11.30,44.09043121
2020.12.1,45.1878624
2020.12.2,45.51073456
2020.12.3,45.90372086
2020.12.4,44.76307678
2020.12.5,44.1125946
2020.12.6,43.55208588
2020.12.7,41.74968719
2020.12.8,42.13403702
2020.12.9,43.11055374
2020.12.10,42.33815002
2020.12.11,41.55877304
2020.12.12,40.89163971
